,audio,text,start,end,speaker,segment
0,features/032015/0000.wav,こんにちは、私はインディーです。,52.056593750000005,54.790343750000005,indy,seg1
1,features/032015/0001.wav,こんにちは,53.03534375,53.60909375,subject,seg1
2,features/032015/0002.wav,インディさんこんにちは,54.95909375,56.039093750000006,subject,seg1
3,features/032015/0003.wav,私は浜と言います,57.13596875,58.40159375,subject,seg1
4,features/032015/0004.wav,これからインタビューをするので、いくつかの質問に答えていただきたいと思います。,60.00471875,65.75909375,indy,seg1
5,features/032015/0005.wav,はあ,63.17721875,63.447218750000005,subject,seg1
6,features/032015/0006.wav,わかりました。,65.59034375,66.34971875000001,subject,seg1
7,features/032015/0007.wav,よろしくお願いします。,68.62784375000001,70.28159375,indy,seg1
8,features/032015/0008.wav,よろしくお願いします。,70.36596875000001,71.68221875,subject,seg1
9,features/032015/0009.wav,ではまず最初の質問から。,72.15471875,74.58471875000001,indy,seg1
10,features/032015/0010.wav,ペットはいますか?,75.98534375,77.31846875000001,indy,seg1
11,features/032015/0011.wav,ペットは今は買ってないですけどね実家に猫がいます,77.85846875,82.58346875000001,subject,seg1
12,features/032015/0012.wav,そうなんですね。,86.24534375,87.44346875000001,indy,seg1
13,features/032015/0013.wav,はい,87.10596875,87.51096875,subject,seg1
14,features/032015/0014.wav,どんな性格の子なんですか?,90.22784375,92.40471875,indy,seg1
15,features/032015/0015.wav,どんな性格?,92.47221875,94.32846875,subject,seg1
16,features/032015/0016.wav,なんかまあ,94.83471875,95.76284375,subject,seg1
17,features/032015/0017.wav,自分はあんまり帰省しないので懐いてなくてよく噛まれるんですけどねだからあんまり性格というのはよくわからないですね,96.38721875,104.85846875,subject,seg1
18,features/032015/0018.wav,うんうん,107.94659375,108.68909375,indy,seg1
19,features/032015/0019.wav,これから新しいペットを飼いたいですか?,113.26221875,116.40096875,indy,seg1
20,features/032015/0020.wav,いや、今は別に特に飼いたいとは思わないです。,116.85659375,119.70846875,subject,seg1
21,features/032015/0021.wav,なるほど,123.97784375,124.87221875,indy,seg1
22,features/032015/0022.wav,はい,124.90596875,125.36159375,subject,seg1
23,features/032015/0023.wav,何か理由があるのですか?,127.48784375,129.71534375000002,indy,seg1
24,features/032015/0024.wav,今は別にペットを飼える環境に所に住んでいないので,129.93471875,135.40221875,subject,seg1
25,features/032015/0025.wav,飼わないかなと思います,136.75221875,137.88284375,subject,seg1
26,features/032015/0026.wav,そうなんですね,141.27471875,142.55721875,indy,seg1
27,features/032015/0027.wav,はぁ,142.10159375,142.60784375,subject,seg1
28,features/032015/0028.wav,動物はお好きなんですか?,143.95784375,146.01659375,indy,seg1
29,features/032015/0029.wav,まあ、好きか嫌いかで言えば、まあ、好きかもですね。,146.25284375,151.55159375000002,subject,seg1
30,features/032015/0030.wav,うんうん,154.58909375000002,155.33159375,indy,seg1
31,features/032015/0031.wav,ありがとうございます。次の質問をさせていただきます。,156.85034375,161.25471875000002,indy,seg1
32,features/032015/0032.wav,はい、なんですか,160.93409375000002,162.08159375,subject,seg2
33,features/032015/0033.wav,趣味は何ですか?,162.95909375000002,164.41034375,indy,seg2
34,features/032015/0034.wav,趣味ですか?,164.41034375,165.38909375,subject,seg2
35,features/032015/0035.wav,趣味はドライブとかですかね,166.18221875,168.79784375,subject,seg2
36,features/032015/0036.wav,車でどっかに行ったりとかするのが好きです,170.90721875,173.3,subject,seg2
37,features/032015/0037.wav,そうなんですね,173.57346875000002,174.73784375000002,indy,seg2
38,features/032015/0038.wav,最近はどのような場所に行かれましたか?,179.15909375,182.38221875,indy,seg2
39,features/032015/0039.wav,最近は,182.38221875,183.37784375,subject,seg2
40,features/032015/0040.wav,今日ここに来るまでに,183.96846875,185.45346875,subject,seg2
41,features/032015/0041.wav,なんかこう、いちごを買いたいと思っていちご農園を回ってましたね車で,186.71909375,190.92096875,subject,seg2
42,features/032015/0042.wav,その辺の京都の,193.50284375,195.46034375,subject,seg2
43,features/032015/0043.wav,へぇ,194.61659375,194.63346875,indy,seg2
44,features/032015/0044.wav,一緒に趣味を楽しむお友達はいますか?,198.05909375,201.48471875,indy,seg2
45,features/032015/0045.wav,はい、いますよ一応,201.55221875,202.69971875,subject,seg2
46,features/032015/0046.wav,長距離1日中走るみたいなことをたまにします,204.70784375,208.42034375,subject,seg2
47,features/032015/0047.wav,そうなんですね,211.20471875,212.43659375,indy,seg2
48,features/032015/0048.wav,はい,211.91346875,212.47034375,subject,seg2
49,features/032015/0049.wav,どういった時が一番楽しいですか?,214.00596875,216.75659375,indy,seg2
50,features/032015/0050.wav,んーどういった時そうだなと,216.62159375,219.20346875,subject,seg2
51,features/032015/0051.wav,走ってて一番楽しいのは明け方の夜が明けて明るくなってくる頃に走るのが一番楽しいですね,220.75596875,229.31159375,subject,seg2
52,features/032015/0052.wav,素敵ですね,232.24784375,233.41221875,indy,seg2
53,features/032015/0053.wav,はい,233.12534375,233.59784375,subject,seg2
54,features/032015/0054.wav,なかなか景色が綺麗でいいですね,234.72846875,236.93909375,subject,seg2
55,features/032015/0055.wav,もし新しいことを始めるとしたら、何に興味がありますか?,239.48721875,244.73534375000003,indy,seg2
56,features/032015/0056.wav,うーん何だろう,244.43159375,245.86596875,subject,seg2
57,features/032015/0057.wav,カメラとかですかね,246.96284375,248.26221875,subject,seg2
58,features/032015/0058.wav,綺麗な写真を撮りたいなと思います,248.86971875,251.14784375,subject,seg2
59,features/032015/0059.wav,面白そうですね,254.05034375,255.58596875,indy,seg2
60,features/032015/0060.wav,うーん,255.51846875,256.05846875000003,subject,seg2
61,features/032015/0061.wav,ありがとうございます。,257.94846875,259.46721875000003,indy,seg2
62,features/032015/0062.wav,ありがとうございます,259.29846875000004,259.87221875,subject,seg2
63,features/032015/0063.wav,次の質問をさせていただきます。,259.85534375000003,262.35284375000003,indy,seg2
64,features/032015/0064.wav,なんですか,262.40346875,263.06159375000004,subject,seg3
65,features/032015/0065.wav,好きな学校の教科は何でしたか?,264.25971875,266.99346875000003,indy,seg3
66,features/032015/0066.wav,学校の教科、好きな学校の教科は何だったかな?まあなんだろう理科とかですかね,266.43659375000004,275.43096875000003,subject,seg3
67,features/032015/0067.wav,そうなんですね,278.38409375000003,279.66659375,indy,seg3
68,features/032015/0068.wav,はーい,279.14346875,279.73409375,subject,seg3
69,features/032015/0069.wav,その教科を好きになったきっかけは何ですか?,281.25284375,284.71221875000003,indy,seg3
70,features/032015/0070.wav,なんだろう、あんまり特に。,284.81346875,286.90596875,subject,seg3
71,features/032015/0071.wav,理由といっても理由はないような勉強していて楽しいんですけど何が楽しかったのかあんまりよく覚えてないですね,287.69909375000003,295.95096875,subject,seg3
72,features/032015/0072.wav,うんうん,298.85346875000005,299.64659375,indy,seg3
73,features/032015/0073.wav,その教科のテスト勉強で特に工夫していたことはありますか?,301.43534375,306.49784375,indy,seg3
74,features/032015/0074.wav,工夫もなく、ただ試験があったら試験の勉強するくらいで。,306.49784375,312.20159375000003,subject,seg3
75,features/032015/0075.wav,特に何か工夫とかなかったですね,313.04534375000003,315.67784375,subject,seg3
76,features/032015/0076.wav,なるほど,318.58034375,319.59284375000004,indy,seg3
77,features/032015/0077.wav,はい,319.28909375,319.77846875,subject,seg3
78,features/032015/0078.wav,その教科の先生はどんな人でしたか?,320.79096875000005,323.79471875,indy,seg3
79,features/032015/0079.wav,先生ですか、まあやっぱりいろいろな先生がいましたけども,323.79471875,330.00471875,subject,seg3
80,features/032015/0080.wav,高校の時の化学の先生がこういろいろなことを話してくれて化学のことを,331.42221875,337.61534375,subject,seg3
81,features/032015/0081.wav,教科書に書いてないようなことも教えてくれて面白かったですね,338.45909375,341.59784375000004,subject,seg3
82,features/032015/0082.wav,素敵ですね,344.43284375,345.54659375,indy,seg3
83,features/032015/0083.wav,はい,345.83346875,346.39034375,subject,seg3
84,features/032015/0084.wav,その教科で学んだことで、今でも役立っていることはありますか?,347.01471875000004,352.38096875,indy,seg3
85,features/032015/0085.wav,役立つ？,352.38096875,354.30471875,subject,seg3
