,audio,text,start,end,speaker,segment
0,features/032210/0000.wav,こんにちは、私はインディーです。,825.20159375,828.0534687500001,indy,seg1
1,features/032210/0001.wav,これからインタビューをするので、いくつかの質問に答えていただきたいと思います。,830.63534375,836.3728437500001,indy,seg1
2,features/032210/0002.wav,よろしくお願いします。,838.56659375,840.3047187500001,indy,seg1
3,features/032210/0003.wav,ではまず最初の質問から。,842.04284375,844.47284375,indy,seg1
4,features/032210/0004.wav,ペットはいますか?,845.85659375,847.27409375,indy,seg1
5,features/032210/0005.wav,はい、います,847.98284375,848.9109687500002,subject,seg1
6,features/032210/0006.wav,そうなんですね。,851.7122187500001,852.9609687500001,indy,seg1
7,features/032210/0007.wav,どんなペットを飼っているんですか?,854.9184687500001,857.41596875,indy,seg1
8,features/032210/0008.wav,猫を2匹飼っています,857.8715937500001,859.91346875,subject,seg1
9,features/032210/0009.wav,へぇ,863.15346875,863.72721875,indy,seg1
10,features/032210/0010.wav,なんという種類ですか?,867.77721875,869.61659375,indy,seg1
11,features/032210/0011.wav,雑種の猫です,870.88221875,872.2490937500002,subject,seg1
12,features/032210/0012.wav,うんうん,875.25284375,876.0290937500001,indy,seg1
13,features/032210/0013.wav,一緒に暮らしてどのくらいになるんですか?,878.8472187500001,882.0534687500001,indy,seg1
14,features/032210/0014.wav,4年ぐらいです,882.8972187500001,884.1459687500001,subject,seg1
15,features/032210/0015.wav,そうなんですね。,889.34346875,890.55846875,indy,seg1
16,features/032210/0016.wav,ペットとは仲良しですか?,892.97159375,895.06409375,indy,seg1
17,features/032210/0017.wav,仲良しだと思います,896.02596875,897.35909375,subject,seg1
18,features/032210/0018.wav,素敵ですね,902.25284375,903.36659375,indy,seg1
19,features/032210/0019.wav,ありがとうございます。次の質問をさせていただきます。,905.94846875,910.42034375,indy,seg1
20,features/032210/0020.wav,趣味は何ですか?,912.02346875,913.57596875,indy,seg2
21,features/032210/0021.wav,読書です,914.55471875,915.61784375,subject,seg2
22,features/032210/0022.wav,そうなんですね。,918.99284375,920.19096875,indy,seg2
23,features/032210/0023.wav,どのようなジャンルが特に好きですか?,922.24971875,925.08471875,indy,seg2
24,features/032210/0024.wav,ミステリー小説です,925.6922187500002,927.53159375,subject,seg2
25,features/032210/0025.wav,うんうん,930.53534375,931.32846875,indy,seg2
26,features/032210/0026.wav,特に好きな作品はありますか?,934.4165937500002,937.03221875,indy,seg2
27,features/032210/0027.wav,そうです、ちょっ作品はあんまりわかんないんですけど、作家は好きな人はいます。,940.66034375,944.89596875,subject,seg2
28,features/032210/0028.wav,そうなんですね。,949.09784375,950.32971875,indy,seg2
29,features/032210/0029.wav,最近注目している作品はありますか?,952.37159375,955.69596875,indy,seg2
30,features/032210/0030.wav,岸祐介って人の新作に期待してます。,957.06284375,960.30284375,subject,seg2
31,features/032210/0031.wav,なるほど,965.6353437500002,966.59721875,indy,seg2
32,features/032210/0032.wav,どういったものなのですか?,968.4365937500002,970.42784375,indy,seg2
33,features/032210/0033.wav,分からないんですけどミステリーの、えっと、作品です,971.40659375,974.86596875,subject,seg2
34,features/032210/0034.wav,面白そうですね,978.83159375,980.38409375,indy,seg2
35,features/032210/0035.wav,ありがとうございます次の質問をさせていただきます。,982.79721875,987.21846875,indy,seg2
36,features/032210/0036.wav,好きな学校の教科は何でしたか?,990.25596875,993.07409375,indy,seg3
37,features/032210/0037.wav,国語です,994.37346875,995.25096875,subject,seg3
38,features/032210/0038.wav,そうなんですね。,998.20409375,999.45284375,indy,seg3
39,features/032210/0039.wav,その教科を好きになったきっかけは何ですか?,1001.34284375,1004.86971875,indy,seg3
40,features/032210/0040.wav,現代文で小説が読めるからです,1005.49409375,1007.97471875,subject,seg3
41,features/032210/0041.wav,なるほど,1010.80971875,1011.73784375,indy,seg3
42,features/032210/0042.wav,特別な勉強方法がありましたか?,1015.01159375,1018.13346875,indy,seg3
43,features/032210/0043.wav,特にはなかったです。,1018.96034375,1020.27659375,subject,seg3
44,features/032210/0044.wav,うんうん,1026.13221875,1026.95909375,indy,seg3
45,features/032210/0045.wav,その教科の先生はどんな人でしたか?,1030.19909375,1033.33784375,indy,seg3
46,features/032210/0046.wav,先生は、えーっと本が読むのが大好きな人です,1034.18159375,1037.86034375,subject,seg3
47,features/032210/0047.wav,そうなんですね。,1042.70346875,1043.98596875,indy,seg3
48,features/032210/0048.wav,その教科で学んだことで、今でも役立っていることはありますか?,1045.57221875,1050.98909375,indy,seg3
49,features/032210/0049.wav,読むときに、えっと、エッセンスを理解しながら読む,1052.42346875,1055.44409375,subject,seg3
50,features/032210/0050.wav,のができるようになりました,1055.96721875,1057.21596875,subject,seg3
51,features/032210/0051.wav,さすがですね。,1060.79346875,1061.99159375,indy,seg3
52,features/032210/0052.wav,ありがとうございます。次の質問をさせていただきます。,1064.20221875,1068.62346875,indy,seg3
53,features/032210/0053.wav,今までにロボットと会話したことはあるの?,1070.61471875,1073.87159375,indy,seg4
54,features/032210/0054.wav,ないです,1074.29346875,1075.45784375,subject,seg4
55,features/032210/0055.wav,そうなんだ,1079.25471875,1080.28409375,indy,seg4
56,features/032210/0056.wav,人型ロボットを見たのも初めて?,1082.08971875,1084.95846875,indy,seg4
57,features/032210/0057.wav,多分初めてです,1086.19034375,1087.65846875,subject,seg4
58,features/032210/0058.wav,うんうん,1091.01659375,1091.89409375,indy,seg4
59,features/032210/0059.wav,ドラえもんみたいに。仲良く話せるロボットがあったらお話したい,1095.18471875,1100.65221875,indy,seg4
60,features/032210/0060.wav,したいです,1102.50846875,1103.21721875,subject,seg4
61,features/032210/0061.wav,そっかー,1108.14471875,1109.05596875,indy,seg4
62,features/032210/0062.wav,将来ロボットにどんなことができるようになってほしい?,1111.94159375,1116.02534375,subject,seg4
63,features/032210/0063.wav,なんか友達感覚で喋れるロボットが欲しいです,1118.57346875,1121.40846875,subject,seg4
64,features/032210/0064.wav,なるほど,1125.22221875,1126.15034375,indy,seg4
65,features/032210/0065.wav,どんなロボットができたらもっと会話したいと思うかな?,1127.85471875,1131.87096875,indy,seg4
66,features/032210/0066.wav,もっとフランクに色々喋れる感じだといいです,1136.41034375,1140.10596875,subject,seg4
67,features/032210/0067.wav,そっかー,1143.37971875,1144.29096875,indy,seg4
68,features/032210/0068.wav,ありがとう。じゃあ次の質問をするね。,1156.64346875,1160.13659375,indy,seg4
69,features/032210/0069.wav,結婚はしているの?,1163.44409375,1165.16534375,indy,seg5
70,features/032210/0070.wav,していないです,1165.19909375,1167.25784375,subject,seg5
71,features/032210/0071.wav,今、付き合いされている人はいるの?,1168.97909375,1172.08409375,indy,seg5
72,features/032210/0072.wav,います,1172.45534375,1173.21471875,subject,seg5
73,features/032210/0073.wav,そうなんだ,1177.87221875,1178.93534375,indy,seg5
74,features/032210/0074.wav,どのくらいの頻度で合ってるの?,1180.31909375,1182.78284375,indy,seg5
