,audio,text,start,end,speaker,segment
0,features/032113/0000.wav,こんにちは、私はインディーです。,48.985343750000006,51.80346875,indy,seg1
1,features/032113/0001.wav,これからインタビューをするので、いくつかの質問に答えていただきたいと思います。,53.57534375,59.29596875,indy,seg1
2,features/032113/0002.wav,よろしくお願いします。,61.37159375,63.07596875,indy,seg1
3,features/032113/0003.wav,よろしくお願いします,63.953468750000006,64.96596875,subject,seg1
4,features/032113/0004.wav,ではまず最初の質問から。,64.84784375000001,67.29471875,indy,seg1
5,features/032113/0005.wav,ペットはいますか?,68.84721875000001,70.18034375,indy,seg1
6,features/032113/0006.wav,ペットは飼っていません。,71.19284375000001,72.61034375,subject,seg1
7,features/032113/0007.wav,そうなんですね。,75.24284375,76.44096875000001,indy,seg1
8,features/032113/0008.wav,昔ペットを飼っていたことはありますか?,79.07346875,82.19534375,indy,seg1
9,features/032113/0009.wav,いや、一度も飼ったことはないです。,83.24159375,85.62096875,subject,seg1
10,features/032113/0010.wav,なるほど,88.54034375,89.46846875,indy,seg1
11,features/032113/0011.wav,これから新しいペットを飼いたいですか?,92.60721875,95.74596875,indy,seg1
12,features/032113/0012.wav,そうですね、猫を飼いたいと思っています,97.24784375,101.24721875,subject,seg1
13,features/032113/0013.wav,うんうん,103.64346875,104.41971875,indy,seg1
14,features/032113/0014.wav,動物はお好きなんですか?,108.80721875,110.91659375,indy,seg1
15,features/032113/0015.wav,結構好きです,111.96284375,113.22846875,subject,seg1
16,features/032113/0016.wav,そうなんですね。,118.39221875,119.62409375,indy,seg1
17,features/032113/0017.wav,何か飼えない事情があるのですか?,120.99096875,123.74159375,indy,seg1
18,features/032113/0018.wav,住んでいるマンションがペット不可の物件なので買えないです。,124.53471875,130.00221875,subject,seg1
19,features/032113/0019.wav,なるほど。,133.14096875,134.03534375,indy,seg1
20,features/032113/0020.wav,ありがとうございます。次の質問をさせていただきます。,135.48659375,139.90784375,indy,seg1
21,features/032113/0021.wav,趣味は何ですか?,141.57846875,143.06346875,indy,seg2
22,features/032113/0022.wav,趣味は書道です。,143.75534375,146.13471875000002,subject,seg2
23,features/032113/0023.wav,へえ,149.57721875,150.10034375,indy,seg2
24,features/032113/0024.wav,どのようなきっかけで始めたのですか?,157.57596875000002,160.54596875,indy,seg2
25,features/032113/0025.wav,えっとー,161.71034375000002,162.31784375,subject,seg2
26,features/032113/0026.wav,小学校ぐらいの時に字が上手くなりたくて,163.63409375,168.46034375000002,subject,seg2
27,features/032113/0027.wav,お習字教室に通い始めて、そこからずっと習字から書道を今までやっています。,169.13534375,176.20596875,subject,seg2
28,features/032113/0028.wav,うんうん,179.07471875000002,179.63159375,indy,seg2
29,features/032113/0029.wav,初めてからどれくらい経つのですか?,181.70721875,184.45784375,indy,seg2
30,features/032113/0030.wav,小学校ぐらいに始めたので、多分10年ぐらいですかね。,185.45346875,189.55409375,subject,seg2
31,features/032113/0031.wav,すごいですね,192.57471875,193.73909375,indy,seg2
32,features/032113/0032.wav,どういった時が一番楽しいですか?,196.05096875,198.98721875,indy,seg2
33,features/032113/0033.wav,あー,199.98284375,200.52284375,subject,seg2
34,features/032113/0034.wav,コンクールで賞をもらった時とかが嬉しいです,201.72096875000005,205.50096875000003,subject,seg2
35,features/032113/0035.wav,さすがですね。,209.75346875,210.95159375,indy,seg2
36,features/032113/0036.wav,もし新しいことを始めるとしたら、何に興味がありますか?,216.43596875,221.78534375,indy,seg2
37,features/032113/0037.wav,最近運動不足だと感じているので何かスポーツをしたいなと思います。,223.48971875,229.17659375,subject,seg2
38,features/032113/0038.wav,面白そうですね,232.01159375,233.56409375,indy,seg2
39,features/032113/0039.wav,ありがとうございます。次の質問をさせていただきます。,235.06596875,239.50409375,indy,seg2
