,audio,text,start,end,speaker,segment
0,features/032013/0000.wav,こんにちは、私はインディーです。,44.54721875,47.34846875,indy,seg1
1,features/032013/0001.wav,あっ、こんにちは,49.28909375,51.28909375,subject,seg1
2,features/032013/0002.wav,これからインタビューをするのでいくつかの質問に答えていただきたいと思います。,50.28909375,56.69721875,indy,seg1
3,features/032013/0003.wav,はい。,56.69721875,57.69721875,subject,seg1
4,features/032013/0004.wav,よろしくお願いします。,58.41846875,60.01846875,indy,seg1
5,features/032013/0005.wav,はい、よろしくお願いします。,60.01846875,62.01846875,subject,seg1
6,features/032013/0006.wav,ではまず最初の質問から。,62.01846875,64.35846875,indy,seg1
7,features/032013/0007.wav,ペットはいますか?,67.19346875000001,68.50971875,indy,seg1
8,features/032013/0008.wav,あっ,69.26909375000001,69.40409375,subject,seg1
9,features/032013/0009.wav,ペットは、えー、飼っていましたが2年前に亡くなりました,69.94409375000001,74.63534375,subject,seg1
10,features/032013/0010.wav,そうなんですね。,78.55034375000001,79.74846875,indy,seg1
11,features/032013/0011.wav,何を飼っていたのですか?,81.63846875,83.66346875,indy,seg1
12,features/032013/0012.wav,はい,83.79846875000001,84.23721875000001,subject,seg1
13,features/032013/0013.wav,小型犬のトーイプードルを飼ってました,85.11471875000001,88.81034375,subject,seg1
14,features/032013/0014.wav,へえ,93.60284375,94.10909375,indy,seg1
15,features/032013/0015.wav,どんな性格の子なんですか?,96.10034375,98.32784375,indy,seg1
16,features/032013/0016.wav,はい,98.85096875,100.53846875,subject,seg1
17,features/032013/0017.wav,ワンちゃんにしてはどちらかというとちょっとおとなしめで、,101.29784375,106.07346875,subject,seg1
18,features/032013/0018.wav,えー,106.57971875,107.28846875,subject,seg1
19,features/032013/0019.wav,自分の世界を持っているようなはい、個性的な犬でした,108.01409375,112.89096875,subject,seg1
20,features/032013/0020.wav,かわいいですね。,116.01284375,117.22784375,indy,seg1
21,features/032013/0021.wav,はい,119.00596875,119.50596875,subject,seg1
22,features/032013/0022.wav,これから新しいペットを飼いたいですか?,119.50596875,122.84721875,indy,seg1
23,features/032013/0023.wav,そうですね、また機会があれば、えーっと、犬を飼ってみたいです,123.35346875,128.77034375,subject,seg1
24,features/032013/0024.wav,うんうん,132.98909375,133.78221875,indy,seg1
25,features/032013/0025.wav,動物はお好きなんですか?,137.49471875,139.67159375,indy,seg1
26,features/032013/0026.wav,はい、動物は犬に関わらず,139.80659375,143.19846875,subject,seg1
27,features/032013/0027.wav,いろんな動物が好きです,144.53159375,146.35409375,subject,seg1
28,features/032013/0028.wav,なるほど,152.46284375,153.40784375,indy,seg1
29,features/032013/0029.wav,ありがとうございます。次の質問をさせていただきます。,156.83346875,161.99721875,indy,seg1
30,features/032013/0030.wav,あっ、はい,161.99721875,162.99721875,subject,seg2
31,features/032013/0031.wav,趣味は何ですか?,163.02659375,164.52846875,indy,seg2
32,features/032013/0032.wav,あ、趣味は、そうですね,165.25409375,168.74721875,subject,seg2
33,features/032013/0033.wav,うーん,169.33784375,170.94096875,subject,seg2
34,features/032013/0034.wav,最近、ジムに通いだしました。,171.56534375,173.87721875,subject,seg2
35,features/032013/0035.wav,すごいですね,178.31534375,179.47971875,indy,seg2
36,features/032013/0036.wav,はい。,183.85034375,184.85034375,subject,seg2
37,features/032013/0037.wav,どのようなきっかけで始めたのですか?,184.85034375,187.27596875,indy,seg2
38,features/032013/0038.wav,そうですね。なかなか普段の生活で運動不足になっていることが多くって、,187.78221875,193.80659375,subject,seg2
39,features/032013/0039.wav,えーとー、運動をして体力をえー、維持したいっていうのと、あとは最近ちょっと太ってきたのでダイエット目的で始めてみました,194.39721875,205.60221875,subject,seg2
40,features/032013/0040.wav,熱心なんですね,209.36534375,210.79971875,subject,seg2
41,features/032013/0041.wav,あーありがとうございます,211.32284375,213.09909375,subject,seg2
42,features/032013/0042.wav,初めてからどれくらい経つのですか?,213.09909375,215.92971875,indy,seg2
43,features/032013/0043.wav,そうですね、まだ1年は経ってないんですけれども、10ヶ月ぐらいは経ちました。,216.60471875,222.05534375,subject,seg2
44,features/032013/0044.wav,うんうん,225.98721875,226.74659375,indy,seg2
45,features/032013/0045.wav,どういった時が一番楽しいですか?,230.71221875,233.66534375,indy,seg2
46,features/032013/0046.wav,うーん、そうですね、やっぱり、あのジムに行くまではなかなか面倒だったり、足がねえ、そっちの方に向かない時もあるんですけれども、やっぱり、あのー、週,234.57659375,247.85721875,subject,seg2
47,features/032013/0047.wav,2、3回あーのーコンスタントに続けていると体の調子もなんとなく良くなってきて元気になれている実感があると嬉しいです,248.53221875,258.80909375,subject,seg2
48,features/032013/0048.wav,素敵ですね,262.08284375,263.19659375,indy,seg2
49,features/032013/0049.wav,一緒に趣味を楽しむお友達はいますか?,265.50846875,269.00159375,indy,seg2
50,features/032013/0050.wav,うーん、ジムには一人で行っているので、ま、一緒に行く友達はいないんですけれども、,270.13221875,275.97096875,subject,seg2
51,features/032013/0051.wav,うーん、まあ,276.62909375,277.70909375,subject,seg2
52,features/032013/0052.wav,同じジムに通ってる人と友達になれたら、楽しいのかなぁなんて思ってます,278.28284375,283.56471875,subject,seg2
53,features/032013/0053.wav,そうなんですね,286.48409375,287.98596875,indy,seg2
54,features/032013/0054.wav,はい。,287.98596875,288.18596875,subject,seg2
55,features/032013/0055.wav,ありがとうございます。次の質問をさせていただきます。,289.53846875,294.02721875,indy,seg2
56,features/032013/0056.wav,好きな学校の教科は何でしたか?,295.74846875,298.58346875,indy,seg3
57,features/032013/0057.wav,あー、そうですね、音楽が一番好きでした,299.03909375,302.81909375,subject,seg3
58,features/032013/0058.wav,うんうん,307.35846875,308.13471875,indy,seg3
59,features/032013/0059.wav,その教科を好きになったきっかけは何ですか?,310.32846875,313.32846875,indy,seg3
60,features/032013/0060.wav,あっ、そうですね。えーとー、小さい頃から、えー、3歳の頃からピアノを習ってまして、あのー、ま、母がピアノの講師をしていたので、教えてもらったのがきっかけなんですけれども、うん、あのー学校に入る前からそういう音楽に携わることが多かったので、あの、自然と、あの、みんなよりも、あのー、ちょっとあのー、できる状態で、あのー、楽しく、あのー、勉強できたことが一番の理由です,313.32846875,345.44534375,subject,seg3
61,features/032013/0061.wav,素敵ですね,349.96784375,351.09846875,indy,seg3
62,features/032013/0062.wav,特別な勉強方法がありましたか?,353.30909375,356.39721875,indy,seg3
63,features/032013/0063.wav,うーん、でもやっぱり、あのー,356.88659375,359.70471875,subject,seg3
64,features/032013/0064.wav,勉強を、まぁ、楽しむことが一番、あのー、うん、そんなに頑張っている自覚もなくて、一番…あの、続けられて上達したポイントなのかなと思います,360.49784375,374.63909375,subject,seg3
65,features/032013/0065.wav,なるほど。,377.96346875,378.79034375,indy,seg3
66,features/032013/0066.wav,その教科の先生はどんな人でしたか?,380.35971875,383.48159375,indy,seg3
67,features/032013/0067.wav,あっ、そうですね、その先生は、ま、いろいろいらっしゃいますけどとても歌が上手で声楽家のご出身の先生でした,384.08909375,394.82159375,subject,seg3
68,features/032013/0068.wav,へえ,398.06159375,398.55096875,indy,seg3
69,features/032013/0069.wav,その教科で学んだことで、今でも役立っていることはありますか?,401.16659375,406.56659375,indy,seg3
70,features/032013/0070.wav,そうですね、まあ、えっとー、楽譜が読めたり、あと、,407.6297187500001,413.83971875,subject,seg3
71,features/032013/0071.wav,まぁ、さらに、あのピアノが弾けたりあと、バイオリンも弾けるようになったりあと、歌うことも、あの、コーラス部に入っていたので今でも歌うことは大好きです,414.66659375,426.76596875,subject,seg3
