,audio,text,start,end,speaker,segment
0,features/032116/0000.wav,こんにちは、私はインディーです。,48.90096875,51.65159375,indy,seg1
1,features/032116/0001.wav,こんにちは,53.18721875,54.01409375,subject,seg1
2,features/032116/0002.wav,これからインタビューをするのでいくつかの質問に答えていただきたいと思います,53.87909375,59.63346875000001,indy,seg1
3,features/032116/0003.wav,はい,60.64596875,61.03409375,subject,seg1
4,features/032116/0004.wav,よろしくお願いします。,61.64159375000001,63.29534375,indy,seg1
5,features/032116/0005.wav,よろしくお願いします,63.56534375,64.98284375,subject,seg1
6,features/032116/0006.wav,ではまず最初の質問から,64.98284375,67.51409375,indy,seg1
7,features/032116/0007.wav,ペットはいますか?,68.88096875000001,70.21409375,indy,seg1
8,features/032116/0008.wav,ハムスターを飼っています,70.92284375,72.66096875000001,subject,seg1
9,features/032116/0009.wav,そうなんですね。,75.05721875,76.25534375000001,indy,seg1
10,features/032116/0010.wav,はい,79.68096875,79.98471875,subject,seg1
11,features/032116/0011.wav,どんな性格の子なんですか?,80.03534375000001,82.26284375,indy,seg1
12,features/032116/0012.wav,臆病な性格の子です,82.85346875,84.94596875,subject,seg1
13,features/032116/0013.wav,かわいいですね。,93.01221875,94.22721875,indy,seg1
14,features/032116/0014.wav,はい、かわいいです,94.85159375,96.21846875,subject,seg1
15,features/032116/0015.wav,ペットとは仲良しですか?,101.53409375,103.54221875,indy,seg1
16,features/032116/0016.wav,あんまりなついてくれません,104.06534375,105.76971875,subject,seg1
17,features/032116/0017.wav,そうなんですね。,109.36409375,110.52846875,indy,seg1
18,features/032116/0018.wav,一緒に暮らしてどのくらいになるんですか?,113.36346875,116.40096875,indy,seg1
19,features/032116/0019.wav,3ヶ月ぐらいです,116.83971875,118.61159375,subject,seg1
20,features/032116/0020.wav,へえ,122.12159375,122.57721875,indy,seg1
21,features/032116/0021.wav,よく一緒にする遊びはありますか?,127.40346875,130.22159375,indy,seg1
22,features/032116/0022.wav,餌をあげて喜んでいるところを見るぐらいですね,131.18346875,136.44846875,subject,seg1
23,features/032116/0023.wav,うんうん,139.16534375,139.92471875,indy,seg1
24,features/032116/0024.wav,ありがとうございます。次の質問をさせていただきます。,141.81471875,146.23596875,indy,seg1
25,features/032116/0025.wav,はい,143.23596875,144.23596875,subject,seg2
26,features/032116/0026.wav,趣味は何ですか?,147.83909375,149.37471875,indy,seg2
27,features/032116/0027.wav,えー、マラソンをすることです,151.09596875,154.62284375,subject,seg2
28,features/032116/0028.wav,そうなんですね。,158.28471875,159.49971875,indy,seg2
29,features/032116/0029.wav,一緒に趣味を楽しむお友達はいますか?,161.54159375,164.95034375,indy,seg2
30,features/032116/0030.wav,はい、何人かいます。,165.30471875,167.51534375,subject,seg2
31,features/032116/0031.wav,うんうん,170.80596875,171.54846875,indy,seg2
32,features/032116/0032.wav,どういった時が一番楽しいですか?,173.74221875,176.77971875,indy,seg2
33,features/032116/0033.wav,うーん、しんどいのを乗り越えて気持ちよく走れた時が楽しいです,178.55159375,183.34409375,subject,seg2
34,features/032116/0034.wav,素敵ですね,185.90909375,186.98909375,indy,seg2
35,features/032116/0035.wav,どのようなきっかけで始めたのですか?,189.79034375,192.74346875,indy,seg2
36,features/032116/0036.wav,うーん,193.92471875,195.12284375,subject,seg2
37,features/032116/0037.wav,マラソンは自分でやろうと思った時に好きな時にできることが、,196.01721875,201.63659375,subject,seg2
38,features/032116/0038.wav,することができるなと思ったのがきっかけで始めました,203.47596875,207.10409375,subject,seg2
39,features/032116/0039.wav,そうなんですね。,211.98096875,213.26346875,indy,seg2
40,features/032116/0040.wav,初めてからどれくらい経つのですか?,214.7990937500001,217.65096875,indy,seg2
41,features/032116/0041.wav,うーん、6年ぐらいです,219.18659375,220.73909375,subject,seg2
42,features/032116/0042.wav,すごいですね,223.77659375,224.9240937500001,indy,seg2
43,features/032116/0043.wav,ありがとうございます,225.22784375,226.37534375,subject,seg2
44,features/032116/0044.wav,ありがとうございます。,227.0334687500001,228.61971875,indy,seg2
45,features/032116/0045.wav,はい,228.61971875,228.71971875,subject,seg2
