,audio,text,start,end,speaker,segment
0,features/031911/0000.wav,こんにちは、私はインディーです。,72.71159375,75.51284375,indy,seg1
1,features/031911/0001.wav,これからインタビューをするので、いくつかの質問に答えていただきたいと思います。,78.14534375000001,83.91659375,indy,seg1
2,features/031911/0002.wav,よろしくお願いします。,86.36346875000001,88.06784375000001,indy,seg1
3,features/031911/0003.wav,ではまず最初の質問から。,89.78909375,92.21909375,indy,seg1
4,features/031911/0004.wav,ペットはいますか?,94.59846875,95.96534375,indy,seg1
5,features/031911/0005.wav,ペットはいません,98.09159375,99.01971875,subject,seg1
6,features/031911/0006.wav,そうなんですね。,103.05284375,104.25096875,indy,seg1
7,features/031911/0007.wav,昔ペットを飼っていたことはありますか?,107.37284375,110.47784375,indy,seg1
8,features/031911/0008.wav,はいえー、インコとキンギョがいました。,111.47346875,114.84846875,subject,seg1
9,features/031911/0009.wav,うんうん,119.28659375,120.04596875,indy,seg1
10,features/031911/0010.wav,どんな性格の子なんですか?,123.40409375,125.66534375,indy,seg1
11,features/031911/0011.wav,はい、えー、結構、え、インコはかなり活発で金魚はまぁ、おとなしいかなって感じですね,127.50471875,135.16596875,subject,seg1
12,features/031911/0012.wav,かわいいですね。,138.89534375,140.14409375,indy,seg1
13,features/031911/0013.wav,はい,144.09284375,144.26159375,subject,seg1
14,features/031911/0014.wav,これから新しいペットを飼いたいですか?,145.72971875,148.90221875,indy,seg1
15,features/031911/0015.wav,はい、まぁ、飼ってみたいなとは思います。,150.79221875,153.44159375,subject,seg1
16,features/031911/0016.wav,うんうん,159.76971875,160.59659375,indy,seg1
17,features/031911/0017.wav,何を飼いたいですか?,165.94596875,167.73471875,indy,seg1
18,features/031911/0018.wav,はい、えー、しば犬とかシベリアンハスキーとか,168.44346875,172.00409375,subject,seg1
19,features/031911/0019.wav,その、少しまぁ大きめの犬を飼ってみたいなと思います,172.59471875,176.15534375,subject,seg1
20,features/031911/0020.wav,そっかー,182.87159375,183.85034375,indy,seg1
21,features/031911/0021.wav,ありがとうございます。次の質問をさせていただきます。,189.82409375,194.26221875,indy,seg1
22,features/031911/0022.wav,はい,194.26221875,195.93284375,subject,seg2
23,features/031911/0023.wav,趣味は何ですか?,195.93284375,197.41784375,indy,seg2
24,features/031911/0024.wav,趣味は、えー、いろんなところをあの歩き回ったり、えー、あとはそうでうね、廃墟探索が趣味です。,197.95784375,205.92284375,subject,seg2
25,features/031911/0025.wav,面白そうですね,209.02784375,210.5803437500001,indy,seg2
26,features/031911/0026.wav,最近はどのような場所に行かれましたか?,211.99784375,215.23784375,indy,seg2
27,features/031911/0027.wav,はい、最近は大阪の守口の、えー、人は多少住んでる、えー、ちょっと怖い、あの団地の方に、はい、いきました。,215.69346875,224.13096875,subject,seg2
28,features/031911/0028.wav,へぇ,228.83909375,229.29471875,indy,seg2
29,features/031911/0029.wav,一緒に趣味を楽しむお友達はいますか?,233.29409375,236.66909375,indy,seg2
30,features/031911/0030.wav,いません,237.1584687500001,237.61409375,subject,seg2
31,features/031911/0031.wav,そうなんですね。,242.89596875,244.09409375,indy,seg2
32,features/031911/0032.wav,どういった時が一番楽しいですか?,245.52846875,248.51534375,indy,seg2
33,features/031911/0033.wav,はー、そうすね、あのー、崩れ…,249.94971875,252.31221875,subject,seg2
34,features/031911/0034.wav,普段生活しているものが、あのー,253.00409375,257.00346875,subject,seg2
35,features/031911/0035.wav,人に、こう、なんやろ、あのー,257.66159375,258.84284375,subject,seg2
36,features/031911/0036.wav,さ、触れられずにあの朽ちていく姿がまぁ、あの美しいといいますか、あのそれが好きでまわってます,259.38284375,266.89221875,subject,seg2
37,features/031911/0037.wav,素敵ですね。,270.58784375,271.65096875,indy,seg2
38,features/031911/0038.wav,ありがとうございます,273.43971875,273.79409375,subject,seg2
39,features/031911/0039.wav,どのようなきっかけで始めたのですか?,273.92909375,276.94971875,indy,seg2
40,features/031911/0040.wav,きっかけは、そうですね、あの、さっきも言った通りそのー、あのー,278.50221875,282.90659375,subject,seg2
41,features/031911/0041.wav,崩れ、人にこう触れられずにあのー、崩れていく様がまぁ美しいっていう風に思い,284.84721875,289.74096875,subject,seg2
42,features/031911/0042.wav,始めてから、あのー、まぁいろんなところ、神戸であったり、滋賀であったり、いろんなところを回るようになりましたね。,290.80409375,296.84534375,subject,seg2
