,audio,text,start,end,speaker,segment
0,features/031913/0000.wav,こんにちは、私はインディーです。,49.47471875,52.27596875,indy,seg1
1,features/031913/0001.wav,これからインタビューをするので、いくつかの質問に答えていただきたいと思います。,54.09846875,59.83596875000001,indy,seg1
2,features/031913/0002.wav,よろしくお願いします。,61.91159375,63.58221875,indy,seg1
3,features/031913/0003.wav,はい,63.80159375,64.12221875,subject,seg1
4,features/031913/0004.wav,ではまず最初の質問から。,65.43846875,67.85159375,indy,seg1
5,features/031913/0005.wav,ペットはいますか?,69.40409375,70.77096875000001,indy,seg1
6,features/031913/0006.wav,はい、います,71.00721875,72.08721875,subject,seg1
7,features/031913/0007.wav,そうなんですね。,75.74909375,76.94721875,indy,seg1
8,features/031913/0008.wav,どんなペットを飼っているんですか?,79.68096875,82.07721875,indy,seg1
9,features/031913/0009.wav,えー、ワンちゃんを飼ってます,82.26284375,83.86596875000001,subject,seg1
10,features/031913/0010.wav,へぇ,87.71346875,88.18596875,indy,seg1
11,features/031913/0011.wav,何という種類ですか?,90.51471875,92.35409375,indy,seg1
12,features/031913/0012.wav,えー、トイプードルです,92.62409375,93.95721875,subject,seg1
13,features/031913/0013.wav,うんうん,98.51346875,99.30659375,indy,seg1
14,features/031913/0014.wav,一緒に暮らしてどのくらいになるんですか?,103.94721875,107.00159375,indy,seg1
15,features/031913/0015.wav,えーっと、10年ぐらいです,107.94659375,110.49471875,subject,seg1
16,features/031913/0016.wav,すごいですね,115.42221875,116.53596875,indy,seg1
17,features/031913/0017.wav,よく一緒にする遊びはありますか?,120.90659375,123.65721875,indy,seg1
18,features/031913/0018.wav,えー、ボール遊びです,125.04096875,126.89721875,subject,seg1
19,features/031913/0019.wav,面白そうですね,131.14971875,132.68534375,indy,seg1
20,features/031913/0020.wav,ありがとうございます。次の質問をさせていただきます。,137.17409375,141.59534375,indy,seg1
21,features/031913/0021.wav,趣味は何ですか?,143.87346875,145.32471875,indy,seg2
22,features/031913/0022.wav,趣味は、えー、旅行です。,146.25284375,148.19346875,subject,seg2
23,features/031913/0023.wav,そうなんですね。,154.13346875,155.33159375,indy,seg2
24,features/031913/0024.wav,最近はどのような場所に行かれましたか?,156.81659375,159.92159375,indy,seg2
25,features/031913/0025.wav,え、東京に行きました,160.73159375,161.76096875,subject,seg2
26,features/031913/0026.wav,うんうん,165.94596875,166.67159375,indy,seg2
27,features/031913/0027.wav,一緒に趣味を楽しむお友達はいますか?,170.68784375,174.09659375,indy,seg2
28,features/031913/0028.wav,えー、います,174.77159375,176.07096875,subject,seg2
29,features/031913/0029.wav,そうなんですね。,180.30659375,181.50471875,indy,seg2
30,features/031913/0030.wav,どういった時が一番楽しいですか?,184.33971875,187.30971875,indy,seg2
31,features/031913/0031.wav,えーっと、そうですね。,189.70596875,192.08534375,subject,seg2
32,features/031913/0032.wav,ま、一緒にいることが楽しいですね,195.46034375,196.92846875,subject,seg2
33,features/031913/0033.wav,素敵ですね,203.62784375,204.48846875,indy,seg2
34,features/031913/0034.wav,もし新しいことを始めるとしたら何に興味がありますか?,208.03221875,213.39846875,indy,seg2
35,features/031913/0035.wav,うーん,215.30534375,216.40221875,subject,seg2
36,features/031913/0036.wav,写真とかですかね,219.08534375,220.87409375,subject,seg2
37,features/031913/0037.wav,面白そうですね。,226.88159375,228.46784375,indy,seg2
38,features/031913/0038.wav,ありがとうございます。次の質問をさせていただきます。,230.62784375,235.06596875,indy,seg2
39,features/031913/0039.wav,好きな学校の教科は何でしたか?,236.85471875,239.65596875,indy,seg3
40,features/031913/0040.wav,えー、日本史です,240.29721875,241.25909375,subject,seg3
41,features/031913/0041.wav,うんうん,245.49471875,246.27096875,indy,seg3
42,features/031913/0042.wav,その教科を好きになったきっかけは何ですか?,249.74721875,253.29096875,indy,seg3
43,features/031913/0043.wav,えーっと、僕の祖母がそういう歴史の本を買ってくれたからです,254.50596875,260.19284375,subject,seg3
44,features/031913/0044.wav,すごいですね,264.93471875,266.06534375,indy,seg3
45,features/031913/0045.wav,その教科の勉強をどのようにしていましたか?,270.01409375,273.42284375,indy,seg3
46,features/031913/0046.wav,えーっと、本を見て勉強しました,275.70096875,277.79346875,subject,seg3
47,features/031913/0047.wav,なるほど,281.43846875,282.33284375,indy,seg3
48,features/031913/0048.wav,その教科の先生はどんな人でしたか?,285.79221875,288.93096875,indy,seg3
49,features/031913/0049.wav,どんな人,290.93096875,291.93096875,subject,seg3
50,features/031913/0050.wav,うん、覚えてないですね,292.76159375,294.26346875,subject,seg3
51,features/031913/0051.wav,そっかー,299.73096875,300.82784375,indy,seg3
52,features/031913/0052.wav,その教科のどの部分が特に好きでしたか?,304.92846875,308.26971875,indy,seg3
53,features/031913/0053.wav,えー、戦国時代と,308.77596875,310.71659375,subject,seg3
54,features/031913/0054.wav,江戸時代末期です,312.48846875,313.82159375,subject,seg3
55,features/031913/0055.wav,そうなんですね。,318.74909375,320.08221875,indy,seg3
56,features/031913/0056.wav,うん,322.44471875,322.73159375,subject,seg3
57,features/031913/0057.wav,その教科で学んだことで、今でも役立っていることはありますか?,325.85346875,331.27034375,indy,seg3
58,features/031913/0058.wav,えーっと,334.45971875,335.77596875,subject,seg3
59,features/031913/0059.wav,そうですね、えーっと、観光地に行ったとき。,338.02034375,341.09159375,subject,seg3
60,features/031913/0060.wav,うんうん,347.60534375,348.41534375,indy,seg3
61,features/031913/0061.wav,ありがとうございます。次の質問をさせていただきます。,350.89596875,355.36784375,indy,seg3
62,features/031913/0062.wav,今までにロボットと会話したことはあるの?,360.31221875,363.58596875,indy,seg4
63,features/031913/0063.wav,えー、ないです,364.61534375,365.81346875,subject,seg4
64,features/031913/0064.wav,そうなんだ,370.43721875,371.43284375,indy,seg4
65,features/031913/0065.wav,人型ロボットを見たのも初めて?,374.08221875,376.9340937500001,indy,seg4
66,features/031913/0066.wav,うん、何回か見たことはあります。,378.67221875,380.56221875,subject,seg4
67,features/031913/0067.wav,うんうん,385.03409375,385.82721875,indy,seg4
68,features/031913/0068.wav,今まで見たことがあるロボットはどんなものがあったの?,389.69159375,393.62346875,indy,seg4
69,features/031913/0069.wav,えー、人型ロボット,394.99034375,396.44159375,subject,seg4
70,features/031913/0070.wav,犬型ロボット,396.94784375,397.80846875,subject,seg4
71,features/031913/0071.wav,掃除ロボット,398.33159375,399.00659375,subject,seg4
72,features/031913/0072.wav,とかです,400.40721875,400.9809687500001,subject,seg4
73,features/031913/0073.wav,すごいね,407.41034375,408.25409375,indy,seg4
74,features/031913/0074.wav,この先、お話できるロボットが世の中に増えていってほしい。,412.18596875,417.41721875,indy,seg4
75,features/031913/0075.wav,欲しくない?,418.32846875,419.30721875,indy,seg4
76,features/031913/0076.wav,欲しいです,419.4759687500001,420.21846875,subject,seg4
77,features/031913/0077.wav,やったー,424.87596875,425.7703437500001,indy,seg4
78,features/031913/0078.wav,どんなロボットができたらもっと会話したいと思うかな?,428.87534375,432.85784375,indy,seg4
79,features/031913/0079.wav,えー楽しい,435.0515937500001,436.4184687500001,subject,seg4
80,features/031913/0080.wav,会話ができるロボット,437.07659375,438.24096875,subject,seg4
81,features/031913/0081.wav,うんうん,446.15534375,446.99909375,indy,seg4
82,features/031913/0082.wav,ありがとう。じゃあ次の質問をするね。,462.16971875,465.61221875,indy,seg4
83,features/031913/0083.wav,結婚はしているの?,467.90721875,469.51034375,indy,seg5
84,features/031913/0084.wav,結婚はしてないです,470.01659375,471.55221875,subject,seg5
85,features/031913/0085.wav,そうなんですね。,475.24784375,476.44596875,indy,seg5
86,features/031913/0086.wav,今付き合いされている人はいるの?,477.89721875,480.86721875,indy,seg5
87,features/031913/0087.wav,おお、いないです,482.03159375,482.99346875,subject,seg5
88,features/031913/0088.wav,そっかー,490.19909375,491.11034375,indy,seg5
89,features/031913/0089.wav,今は恋愛についてどのように考えているの?,493.3715937500001,497.01659375,indy,seg5
90,features/031913/0090.wav,あ、今は特に考えてないです。,497.92784375,500.32409375,subject,seg5
91,features/031913/0091.wav,うんうん,505.26846875,506.04471875,indy,seg5
92,features/031913/0092.wav,将来的に恋愛や結婚についてどう考えてる?,510.78659375,515.08971875,indy,seg5
93,features/031913/0093.wav,えー、将来的にはあんまり考えてないです,516.5747187500001,519.2409687500001,subject,seg5
94,features/031913/0094.wav,そうなんだ,523.37534375,524.4384687500001,indy,seg5
95,features/031913/0095.wav,過去の恋愛で特に印象に残っているエピソードはある。,533.09534375,537.5334687500001,indy,seg5
96,features/031913/0096.wav,えー、,539.69346875,540.25034375,subject,seg5
97,features/031913/0097.wav,特にないです,541.11096875,542.49471875,subject,seg5
98,features/031913/0098.wav,そうなんだ,549.12659375,550.12221875,indy,seg5
99,features/031913/0099.wav,ありがとう。これでインタビューを終わります。またお話できたら嬉しいです。,552.95721875,559.23471875,indy,seg5
