,audio,text,start,end,speaker,segment
0,features/032114/0000.wav,こんにちは、私はインディーです。,50.85846875,53.625968750000006,indy,seg1
1,features/032114/0001.wav,こんにちは,54.63846875,55.24596875,subject,seg1
2,features/032114/0002.wav,これからインタビューをするので、いくつかの質問に答えていただきたいと思います。,57.15284375,62.87346875,indy,seg1
3,features/032114/0003.wav,はい,63.19409375,63.531593750000006,subject,seg1
4,features/032114/0004.wav,よろしくお願いします。,65.13471875,66.77159375000001,indy,seg1
5,features/032114/0005.wav,よろしくお願いします,67.24409375,68.37471875,subject,seg1
6,features/032114/0006.wav,ではまず最初の質問から。,68.44221875000001,70.88909375,indy,seg1
7,features/032114/0007.wav,ペットはいますか?,72.30659375,73.63971875,indy,seg1
8,features/032114/0008.wav,いません,74.53409375000001,75.00659375000001,subject,seg1
9,features/032114/0009.wav,そうなんですね。,77.47034375,78.61784375,indy,seg1
10,features/032114/0010.wav,昔ペットを飼っていたことはありますか?,80.35596875,83.42721875000001,indy,seg1
11,features/032114/0011.wav,昔飼っていたことはないんですが、実家で猫を飼っています。,84.59159375,88.96221875,subject,seg1
12,features/032114/0012.wav,うんうん,91.99971875,92.72534375,indy,seg1
13,features/032114/0013.wav,何という種類ですか?,96.18471875,98.04096875,indy,seg1
14,features/032114/0014.wav,うーんと,98.86784375,99.57659375,subject,seg1
15,features/032114/0015.wav,ちょっと忘れちゃったんですけど,102.34409375,104.08221875,subject,seg1
16,features/032114/0016.wav,白くてフサフサしている種類の猫です,104.85846875,107.20409375,subject,seg1
17,features/032114/0017.wav,へぇ,110.17409375,110.66346875,indy,seg1
18,features/032114/0018.wav,どんな性格の子なんですか?,112.46909375,114.66284375,indy,seg1
19,features/032114/0019.wav,まあ、おとなしくて,115.64159375,116.63721875,subject,seg1
20,features/032114/0020.wav,そのあんまり,119.32034375,120.33284375,subject,seg1
21,features/032114/0021.wav,人間には懐かないぞっていう感じの性格ですね,120.97409375,124.92284375,subject,seg1
22,features/032114/0022.wav,そうなんですね。,128.56784375,129.78284375,indy,seg1
23,features/032114/0023.wav,ペットとは仲良しですか?,132.19596875000002,134.22096875,indy,seg1
24,features/032114/0024.wav,はい,134.96346875,135.31784375,subject,seg1
25,features/032114/0025.wav,うんうん,139.89096875,140.63346875000002,indy,seg1
26,features/032114/0026.wav,動物はお好きなんですか?,143.46846875,145.54409375,indy,seg1
27,features/032114/0027.wav,まあ好きですね,146.74221875,147.61971875,subject,seg1
28,features/032114/0028.wav,そうなんですね。,151.72034375,152.95221875,indy,seg1
29,features/032114/0029.wav,ありがとうございます。次の質問をさせていただきます。,155.01096875000002,159.44909375,indy,seg1
30,features/032114/0030.wav,はい,159.44909375,159.76971875,subject,seg2
31,features/032114/0031.wav,趣味は何ですか?,161.00159375,162.50346875,indy,seg2
32,features/032114/0032.wav,趣味は,162.97596875000002,163.93784375,subject,seg2
33,features/032114/0033.wav,色々あるんですけど,164.56221875,166.16534375,subject,seg2
34,features/032114/0034.wav,音楽を聴いたりとか,166.68846875,168.57846875,subject,seg2
35,features/032114/0035.wav,あとは,169.13534375,169.86096875,subject,seg2
36,features/032114/0036.wav,コーヒー飲んだりとかそういうのが趣味です,170.65409375000002,173.97846875000002,subject,seg2
37,features/032114/0037.wav,そうなんですね。,178.02846875,179.24346875,indy,seg2
38,features/032114/0038.wav,どのようなジャンルが特に好きですか?,181.15034375,183.96846875,indy,seg2
39,features/032114/0039.wav,音楽のジャンルだったらまあロックとかが好きですね,184.82909375,190.29659375,subject,seg2
40,features/032114/0040.wav,うんうん,194.97096875000005,195.59534375,indy,seg2
41,features/032114/0041.wav,特に好きな作品はありますか?,199.15596875,201.73784375,indy,seg2
42,features/032114/0042.wav,んー特に好きな作品,203.05409375,205.34909375,subject,seg2
43,features/032114/0043.wav,は、どうだろう,207.59346875,210.63096875,subject,seg2
44,features/032114/0044.wav,ちょっとすぐには決められないですね結構好きな作品いろいろあるんで,211.50846875,216.08159375,subject,seg2
45,features/032114/0045.wav,なるほど,218.83221875,219.69284375,indy,seg2
46,features/032114/0046.wav,あでも、はい,218.86596875,219.30471875,subject,seg2
