,audio,text,start,end,speaker,segment
0,features/031717/0000.wav,こんにちは、私はインディです。,64.62846875000001,67.29471875,indy,seg1
1,features/031717/0001.wav,こんにちは。,65.29471875,67.29471875,subject,seg1
2,features/031717/0002.wav,これからインタビューをするので、いくつかの質問に答えていただきたいと思います。,72.35721875,78.11159375000001,indy,seg1
3,features/031717/0003.wav,よろしくお願いします。,80.11971875,81.85784375,indy,seg1
4,features/031717/0004.wav,ではまず最初の質問から。,84.82784375,87.25784375,indy,seg1
5,features/031717/0005.wav,ペットはいますか?,89.58659375,90.95346875,indy,seg1
6,features/031717/0006.wav,あ、はいいます,91.00409375,92.25284375,subject,seg1
7,features/031717/0007.wav,そうなんですね。,96.33659375,98.02409375,indy,seg1
8,features/031717/0008.wav,はい。,98.02409375,99.02409375,subject,seg1
9,features/031717/0009.wav,どんなペットを飼っているんですか?,100.28534375,102.69846875,indy,seg1
10,features/031717/0010.wav,とー、トイプードルという犬を飼っています,102.69846875,105.98909375,subject,seg1
11,features/031717/0011.wav,うんうん,105.98909375,106.98909375,indy,seg1
12,features/031717/0012.wav,一緒に暮らしてどのくらいになるんですか?,112.57034375,115.57409375,indy,seg1
13,features/031717/0013.wav,えーっと、もう12年ぐらいですね。,116.16471875,119.82659375,subject,seg1
14,features/031717/0014.wav,すごいですね。,124.46721875,125.59784375,indy,seg1
15,features/031717/0015.wav,あ、はい、長生きしてるんで。はい,125.98596875,129.24284375,subject,seg1
16,features/031717/0016.wav,どんな性格の子なんですか?,132.73596875,134.92971875,indy,seg1
17,features/031717/0017.wav,えっと3匹いて,135.73971875,137.74784375,subject,seg1
18,features/031717/0018.wav,えーっと、1匹はやんちゃで神経質な子で、2匹目はあのー、穏やかでおっとりしていて、3匹目は,138.37221875,151.14659375,subject,seg1
19,features/031717/0019.wav,あのーまあおてんばなところはあるんですけどあのー,151.93971875,157.25534375,subject,seg1
20,features/031717/0020.wav,なんでしょうかね,158.97659375,162.11534375,subject,seg1
21,features/031717/0021.wav,なんか、あのー、飼い主に、なんか、対してなんか甘えたりすることが多いですね,164.19096875,169.79346875,subject,seg1
22,features/031717/0022.wav,かわいいですね。,173.03346875,174.31596875,indy,seg1
23,features/031717/0023.wav,はい,174.31596875,174.73784375,subject,seg1
24,features/031717/0024.wav,ペットとは仲良しですか?,176.08784375,178.14659375,indy,seg1
25,features/031717/0025.wav,えっと、そうですね、 3匹とも仲良いですし、その中で一匹が特に懐いていて仲良しですね,178.88909375,189.21659375,subject,seg1
26,features/031717/0026.wav,素敵ですね,192.35534375,193.51971875,indy,seg1
27,features/031717/0027.wav,あっ、ありがとうございます,193.65471875,195.27471875,subject,seg1
28,features/031717/0028.wav,ありがとうございます次の質問をさせていただきます,201.68721875,206.15909375,indy,seg1
29,features/031717/0029.wav,やっ、こ,206.15909375,207.15909375,subject,seg2
30,features/031717/0030.wav,趣味は何ですか?,207.86346875,209.34846875,indy,seg2
31,features/031717/0031.wav,趣味は、最近は、まー、あのー,209.55096875,213.80346875,subject,seg2
32,features/031717/0032.wav,スマートフォンを使って漫画を読んだり,214.83284375,218.41034375,subject,seg2
33,features/031717/0033.wav,まー、他には、あのー、YouTubeっていう動画サイトで,219.38909375,224.40096875,subject,seg2
34,features/031717/0034.wav,あのー、歴史系の解説動画を見たり、あの、他には美容系のなんか動画を見ています,225.16034375,234.47534375,subject,seg2
35,features/031717/0035.wav,面白そうですね。,238.60971875,240.14534375,indy,seg2
36,features/031717/0036.wav,あ、はい,240.29721875,240.82034375,subject,seg2
37,features/031717/0037.wav,どのようなジャンルが特に好きですか?,244.98846875,247.80659375,indy,seg2
38,features/031717/0038.wav,えーっとー,249.57846875,250.42221875,subject,seg2
39,features/031717/0039.wav,そうですね、漫画だと,252.90284375,255.28221875,subject,seg2
40,features/031717/0040.wav,なんかあの現実味がない,256.32846875,258.75846875,subject,seg2
41,features/031717/0041.wav,作品が好きですねで、,259.51784375,263.11221875,subject,seg2
42,features/031717/0042.wav,ネットで動画見るときは,263.75346875,266.13284375,subject,seg2
43,features/031717/0043.wav,あのー,267.01034375,267.80346875,subject,seg2
44,features/031717/0044.wav,まあやっぱりちょっと,268.66409375,270.41909375,subject,seg2
45,features/031717/0045.wav,歴史とかそういう,271.34721875,274.09784375,subject,seg2
46,features/031717/0046.wav,なんか自分の知らないこととかいっぱい、なんか解説してくれるので、まあ動画だったら歴史関係とか。あとは,274.87409375,285.84284375,subject,seg2
47,features/031717/0047.wav,あの、外国についても少し興味あるんで,286.41659375,289.47096875,subject,seg2
48,features/031717/0048.wav,あの、地理関係の解説とかそういうジャンルが好きです,290.01096875,295.09034375,subject,seg2
49,features/031717/0049.wav,なるほど,298.97159375,299.88284375,indy,seg2
50,features/031717/0050.wav,最近注目している作品はありますか?,301.75596875,305.09721875,indy,seg2
51,features/031717/0051.wav,最近注目している作品、,306.09284375,308.97846875,subject,seg2
52,features/031717/0052.wav,まあ漫画だと、,309.61971875,311.42534375,subject,seg2
53,features/031717/0053.wav,そうですね,312.84284375,314.02409375,subject,seg2
54,features/031717/0054.wav,なん、なんだったっけ?なんか,315.49221875,319.14159375,subject,seg2
55,features/031717/0055.wav,漫画だとまぁちーかわ,321.76971875,324.82409375,subject,seg2
56,features/031717/0056.wav,が、まあ 面白くて、よく,326.25846875,330.88221875,subject,seg2
57,features/031717/0057.wav,読んでますね,332.58659375,333.66659375,subject,seg2
58,features/031717/0058.wav,そうなんですね。,338.94846875,340.68659375,indy,seg2
59,features/031717/0059.wav,はい。,340.68659375,341.68659375,subject,seg2
60,features/031717/0060.wav,もし新しいことを始めるとしたら、何に興味がありますか?,345.64784375,350.96346875,indy,seg2
61,features/031717/0061.wav,ええ、は、料理ですね、なんか料理やお菓子作り。,353.12346875,359.16471875,subject,seg2
62,features/031717/0062.wav,あとはなんか,359.68784375,361.18971875,subject,seg2
63,features/031717/0063.wav,手芸。,362.25284375,363.02909375,subject,seg2
64,features/031717/0064.wav,素敵ですね。,369.42471875,371.90534375,indy,seg2
65,features/031717/0065.wav,あっ、ありがとうございます。,371.90534375,373.90534375,subject,seg2
66,features/031717/0066.wav,ありがとうございます。次の質問をさせていただきます。,377.64284375,382.36784375,indy,seg2
67,features/031717/0067.wav,あ、はい。,382.36784375,383.36784375,subject,seg3
68,features/031717/0068.wav,好きな学校の教科は何でしたか?,385.10159375,387.97034375,indy,seg3
69,features/031717/0069.wav,えーっとー,389.5228437500001,390.3665937500001,subject,seg3
