,audio,text,start,end,speaker,segment
0,features/032010/0000.wav,こんにちは、私はインディーです。,49.84596875,52.64721875,indy,seg1
1,features/032010/0001.wav,これからインタビューをするので、いくつかの質問に答えていただきたいと思います。,55.39784375,61.13534375,indy,seg1
2,features/032010/0002.wav,はい,61.13534375,62.13534375,subject,seg1
3,features/032010/0003.wav,よろしくお願いします。,63.34596875,65.01659375,indy,seg1
4,features/032010/0004.wav,よろしくお願いします。,65.33721875,66.06284375,subject,seg1
5,features/032010/0005.wav,ではまず最初の質問から。,66.65346875,69.08346875000001,indy,seg1
6,features/032010/0006.wav,ペットはいますか?,76.28909375,77.63909375,indy,seg1
7,features/032010/0007.wav,いません,78.33096875000001,78.97221875000001,subject,seg1
8,features/032010/0008.wav,そうなんですね。,82.63409375,83.83221875000001,indy,seg1
9,features/032010/0009.wav,昔ペットを飼っていたことはありますか?,85.43534375,88.52346875,indy,seg1
10,features/032010/0010.wav,いいえ、ありませんね,89.63721875,90.43034375,subject,seg1
11,features/032010/0011.wav,なるほど。,95.50971875,96.38721875,indy,seg1
12,features/032010/0012.wav,これから新しいぺットを飼いたいですか?,99.89721875,103.08659375,subject,seg1
13,features/032010/0013.wav,はい、飼いたいですね。,104.92596875,105.88784375,subject,seg1
14,features/032010/0014.wav,うんうん,109.60034375,110.34284375,indy,seg1
15,features/032010/0015.wav,何を買いたいですか?,112.53659375,114.29159375,indy,seg1
16,features/032010/0016.wav,芝犬を飼いたいですね,115.20284375,116.58659375,subject,seg1
17,features/032010/0017.wav,なるほど,123.65721875,124.58534375,indy,seg1
18,features/032010/0018.wav,動物はお好きなんですか?,130.23846875,132.24659375,indy,seg1
19,features/032010/0019.wav,好きですね,132.92159375,133.52909375,subject,seg1
20,features/032010/0020.wav,そうなんですね。,138.06846875,139.31721875,indy,seg1
21,features/032010/0021.wav,ありがとうございます。次の質問をさせていただきます。,140.92034375,145.24034375,indy,seg1
22,features/032010/0022.wav,はい,145.61159375,145.91534375,subject,seg2
23,features/032010/0023.wav,趣味は何ですか?,147.02909375,148.56471875,indy,seg2
24,features/032010/0024.wav,車を運転することですね,150.72471875,152.66534375,subject,seg2
25,features/032010/0025.wav,面白そうですね,157.91346875,159.44909375,indy,seg2
26,features/032010/0026.wav,最近はどのような場所に行かれましたか?,160.91721875,164.17409375,indy,seg2
27,features/032010/0027.wav,山,170.04659375,170.60346875,subject,seg2
28,features/032010/0028.wav,山の中に行きました,172.08846875,173.38784375,subject,seg2
29,features/032010/0029.wav,うんうん,177.77534375,178.51784375,indy,seg2
30,features/032010/0030.wav,一緒に趣味を楽しむお友達はいますか?,181.09971875,184.52534375,indy,seg2
31,features/032010/0031.wav,はい、たくさんいますね,184.8459687500001,186.34784375,subject,seg2
32,features/032010/0032.wav,素敵ですね,191.73096875,192.82784375,indy,seg2
33,features/032010/0033.wav,ありがとうございます。,194.09346875,195.07221875,subject,seg2
34,features/032010/0034.wav,どういった時が一番楽しいですか?,197.43471875,200.42159375,indy,seg2
35,features/032010/0035.wav,やっぱり,201.38346875,202.02471875,subject,seg2
36,features/032010/0036.wav,車の,208.77471875,209.66909375,subject,seg2
37,features/032010/0037.wav,やっぱり車と一緒に走れた時,214.64721875,216.36846875,subject,seg2
38,features/032010/0038.wav,難しい,218.41034375,218.83221875,subject,seg2
39,features/032010/0039.wav,うーん、風を感じた時が一番気持ちがいいですね,219.69284375,222.59534375,subject,seg2
40,features/032010/0040.wav,面白そうですね,226.00409375,227.57346875,indy,seg2
41,features/032010/0041.wav,始めてからどれくらい経つのですか?,232.5178437500001,235.28534375,indy,seg2
42,features/032010/0042.wav,始めてから,235.80846875,236.78721875,subject,seg2
43,features/032010/0043.wav,20年経ちますね,238.86284375,240.5334687500001,subject,seg2
44,features/032010/0044.wav,すごいですね,243.65534375,244.78596875,indy,seg2
45,features/032010/0045.wav,そうですね,245.34284375,245.78159375,subject,seg2
46,features/032010/0046.wav,ありがとうございます。次の質問をさせていただきます。,247.21596875,251.67096875,indy,seg2
47,features/032010/0047.wav,好きな学校の教科は何でしたか?,253.45971875,256.22721875,indy,seg3
48,features/032010/0048.wav,社会ですね,256.90221875,257.59409375,subject,seg3
49,features/032010/0049.wav,うんうん,261.47534375,262.21784375,indy,seg3
50,features/032010/0050.wav,その教科を好きになったきっかけは何ですか?,263.70284375,267.17909375,indy,seg3
51,features/032010/0051.wav,きっかけは,271.56659375,272.24159375,subject,seg3
52,features/032010/0052.wav,地理地理が好きかな,274.09784375,275.80221875,subject,seg3
