,audio,text,start,end,speaker,segment
0,features/031811/0000.wav,こんにちは、私はインディーです。,67.12596875,69.94409375000001,indy,seg1
1,features/031811/0001.wav,こんにちは,72.55971875,73.01534375,subject,seg1
2,features/031811/0002.wav,これからインタビューをするので、いくつかの質問に答えていただきたいと思います。,73.01534375,78.85409375,indy,seg1
3,features/031811/0003.wav,はい,78.85409375,79.54596875,subject,seg1
4,features/031811/0004.wav,よろしくお願いします。,81.57096875,83.29221875,indy,seg1
5,features/031811/0005.wav,お願いします,83.29221875,85.73909375000001,subject,seg1
6,features/031811/0006.wav,ではまず最初の質問から。,87.27471875,89.75534375000001,indy,seg1
7,features/031811/0007.wav,ペットはいますか?,92.82659375,94.14284375,indy,seg1
8,features/031811/0008.wav,いません,94.73346875,95.49284375,subject,seg1
9,features/031811/0009.wav,そうなんですね。,101.73659375,102.93471875,indy,seg1
10,features/031811/0010.wav,昔ペットを飼っていたことはありますか?,105.46596875,109.85346875,indy,seg1
11,features/031811/0011.wav,あります。,109.85346875,109.88721875,subject,seg1
12,features/031811/0012.wav,うんうん,109.88721875,109.92096875,indy,seg1
13,features/031811/0013.wav,何を飼っていたのですか?,118.34159375,120.34971875,indy,seg1
14,features/031811/0014.wav,犬を飼っていました,120.92346875,122.54346875,subject,seg1
15,features/031811/0015.wav,なるほど,125.83409375,126.72846875,indy,seg1
16,features/031811/0016.wav,どんな性格の子なんですか?,132.71909375,134.89596875,indy,seg1
17,features/031811/0017.wav,うーん、人懐っこい子でした。,137.27534375,138.84471875,subject,seg1
18,features/031811/0018.wav,かわいいですね。,145.45971875,146.70846875,indy,seg1
19,features/031811/0019.wav,はい,148.04159375,148.42971875,subject,seg1
20,features/031811/0020.wav,これから新しいペットを飼いたいですか?,150.33659375,153.54284375,indy,seg1
21,features/031811/0021.wav,いいえ,154.65659375,155.11221875,subject,seg1
22,features/031811/0022.wav,そうなんですね。,160.63034375,161.91284375,indy,seg1
23,features/031811/0023.wav,何か理由があるのですか?,167.51534375,169.77659375,indy,seg1
24,features/031811/0024.wav,いや、特にないです。,171.32909375,173.06721875,subject,seg1
25,features/031811/0025.wav,なるほど,176.96534375,177.91034375,indy,seg1
26,features/031811/0026.wav,ありがとうございます。次の質問をさせていただきます。,181.43721875,185.89221875,indy,seg1
27,features/031811/0027.wav,趣味は何ですか?,187.52909375,189.01409375,indy,seg2
28,features/031811/0028.wav,裁縫をすることです,193.43534375,195.22409375,subject,seg2
29,features/031811/0029.wav,うんうん,199.83096875,200.59034375,indy,seg2
30,features/031811/0030.wav,どのようなものを作るのですか?,204.18471875,206.73284375,indy,seg2
31,features/031811/0031.wav,カバンとかを作ります。,207.77909375,209.58471875,subject,seg2
32,features/031811/0032.wav,素敵ですね。,216.67221875,217.78596875,indy,seg2
33,features/031811/0033.wav,どのようなきっかけで始めたのですか?,221.04284375,224.01284375,indy,seg2
34,features/031811/0034.wav,おばあちゃんがミシンを使っていたので、それで始めました。,225.07596875,229.37909375,subject,seg2
35,features/031811/0035.wav,そうなんですね。,232.83846875,234.05346875,indy,seg2
36,features/031811/0036.wav,初めてからどれくらい経つのですか?,237.36096875,240.14534375,indy,seg2
37,features/031811/0037.wav,1年ぐらいです。,241.74846875,243.30096875,subject,seg2
38,features/031811/0038.wav,すごいですね,247.35096875,248.51534375,indy,seg2
39,features/031811/0039.wav,どういった時が一番楽しいですか?,252.97034375,255.94034375,indy,seg2
40,features/031811/0040.wav,完成した時です,257.22284375,258.75846875,subject,seg2
41,features/031811/0041.wav,なるほど,264.76596875,265.71096875,indy,seg2
42,features/031811/0042.wav,ありがとうございます。次の質問をさせていただきます。,267.90471875,272.32596875,indy,seg2
43,features/031811/0043.wav,好きな学校の教科は何でしたか?,275.17784375,277.91159375,indy,seg3
44,features/031811/0044.wav,数学でした,279.37971875,280.72971875,subject,seg3
45,features/031811/0045.wav,うんうん,292.67721875,293.50409375,indy,seg3
46,features/031811/0046.wav,その教科を好きになったきっかけは何ですか?,295.25909375,298.80284375,indy,seg3
47,features/031811/0047.wav,数学の担当の先生が説明が分かりやすかったからです。,301.09784375,306.76784375,subject,seg3
48,features/031811/0048.wav,なるほど。,310.93596875,311.83034375,indy,seg3
49,features/031811/0049.wav,その教科の先生はどんな人でしたか?,313.63596875,316.77471875,indy,seg3
50,features/031811/0050.wav,面白くて優しい先生でした。,318.95159375,321.51659375,subject,seg3
51,features/031811/0051.wav,素敵ですね,325.65096875,326.74784375,indy,seg3
52,features/031811/0052.wav,その教科の勉強をどのようにしていましたか?,333.80159375,337.32846875,indy,seg3
53,features/031811/0053.wav,学校での勉強と、家に帰ってから自主勉をしていました。,338.52659375,344.17971875,subject,seg3
54,features/031811/0054.wav,へぇ,348.29721875,348.80346875,indy,seg3
55,features/031811/0055.wav,今の趣味や仕事に、その教科で学んだことが生きていると感じますか?,351.06471875,357.10596875,indy,seg3
56,features/031811/0056.wav,例えばカバンを作るときに,360.97034375,363.4340937500001,subject,seg3
57,features/031811/0057.wav,設計図を作る時とかに役立っていると思います,364.46346875,367.72034375,subject,seg3
58,features/031811/0058.wav,なるほど,372.85034375,373.76159375,indy,seg3
59,features/031811/0059.wav,ありがとうございます。次の質問をさせていただきます。,375.1453437500001,379.58346875,indy,seg3
60,features/031811/0060.wav,今までにロボットと会話したことはあるの?,381.35534375,384.66284375,indy,seg4
61,features/031811/0061.wav,ないです,385.62471875,386.85659375,subject,seg4
62,features/031811/0062.wav,そうなんだ,391.37909375,392.42534375,indy,seg4
63,features/031811/0063.wav,人型ロボットを見たのも初めて?,396.50909375,399.39471875,indy,seg4
64,features/031811/0064.wav,ど、どこかの駅で一回見たことがある気がします,402.58409375,406.61721875,subject,seg4
65,features/031811/0065.wav,そっかー,409.8065937500001,410.73471875,indy,seg4
66,features/031811/0066.wav,今まで見たことがあるロボットはどんなものがあったの?,414.27846875,418.2778437500001,indy,seg4
67,features/031811/0067.wav,えっとー、すごいリアルな肌の感じのロボットでした,420.91034375,424.74096875,subject,seg4
68,features/031811/0068.wav,へぇ,428.80784375,429.28034375,indy,seg4
69,features/031811/0069.wav,この先、お話できるロボットが世の中に増えていってほしい。,432.79034375,438.0047187500001,indy,seg4
70,features/031811/0070.wav,欲しくない?,438.93284375,439.92846875,indy,seg4
71,features/031811/0071.wav,どちらでもいいです,442.9997187500001,444.6872187500001,subject,seg4
72,features/031811/0072.wav,そっかー,450.44159375,451.35284375,indy,seg4
73,features/031811/0073.wav,どんなロボットができたらもっと会話したいと思うかな?,453.6140937500001,457.68096875,indy,seg4
74,features/031811/0074.wav,人に話せないことを話せるようなロボットとかですかね。,461.7309687500001,466.54034375,subject,seg4
75,features/031811/0075.wav,うんうん,468.21096875,469.03784375,indy,seg4
76,features/031811/0076.wav,ありがとう。じゃあ次の質問をするね。,493.86096875,497.32034375,indy,seg4
77,features/031811/0077.wav,結婚はしているの?,500.94846875,502.60221875,indy,seg5
78,features/031811/0078.wav,していません,503.02409375,504.12096875,subject,seg5
79,features/031811/0079.wav,そうなんですね。,508.89659375,510.1115937500001,indy,seg5
80,features/031811/0080.wav,今付き合いされている人はいるの?,511.95096875,514.95471875,indy,seg5
81,features/031811/0081.wav,いません,515.4778437499999,516.2878437500001,subject,seg5
82,features/031811/0082.wav,そうなんだ,520.57409375,521.6203437500001,indy,seg5
83,features/031811/0083.wav,今は恋愛についてどのように考えているの?,525.26534375,528.9778437500001,indy,seg5
84,features/031811/0084.wav,今はちょっと興味がないです,530.41221875,532.70721875,subject,seg5
85,features/031811/0085.wav,へぇ,535.7278437500001,536.2678437500001,indy,seg5
86,features/031811/0086.wav,将来的に恋愛や結婚についてどう考えてる?,541.09409375,545.4309687500001,indy,seg5
87,features/031811/0087.wav,将来的には結婚したいです。,546.2409687500001,548.97471875,subject,seg5
88,features/031811/0088.wav,そっかー,555.1340937500001,556.04534375,indy,seg5
89,features/031811/0089.wav,恋愛で重視するポイントや譲れないものは何?,558.69471875,562.5422187500001,indy,seg5
90,features/031811/0090.wav,優しい人がいいです,564.3815937500001,566.2209687500001,subject,seg5
91,features/031811/0091.wav,素敵だね,573.1228437500001,574.18596875,indy,seg5
92,features/031811/0092.wav,ありがとう。これでインタビューを終わります。またお話できたら嬉しいです。,581.5603437500001,587.93909375,indy,seg5
