,audio,text,start,end,speaker,segment
0,features/032111/0000.wav,こんにちは、私はインディーです。,63.49784375,66.29909375,indy,seg1
1,features/032111/0001.wav,これからインタビューをするので、いくつかの質問に答えていただきたいと思います。,69.04971875000001,74.80409375,indy,seg1
2,features/032111/0002.wav,よろしくお願いします。,76.93034375,78.65159375,indy,seg1
3,features/032111/0003.wav,ではまず最初の質問から。,80.44034375000001,82.88721875,indy,seg1
4,features/032111/0004.wav,ペットはいますか?,84.40596875,85.72221875000001,indy,seg1
5,features/032111/0005.wav,いません,86.63346875,87.27471875,subject,seg1
6,features/032111/0006.wav,そうなんですね。,90.80159375,91.99971875,indy,seg1
7,features/032111/0007.wav,昔ペットを飼っていたことはありますか?,94.83471875,97.92284375,indy,seg1
8,features/032111/0008.wav,ないです,99.99846875,100.77471875,subject,seg1
9,features/032111/0009.wav,うんうん,103.98096875,104.74034375,indy,seg1
10,features/032111/0010.wav,これから新しいペットを飼いたいですか?,107.89596875,111.03471875,indy,seg1
11,features/032111/0011.wav,飼いたいです,112.26659375,113.12721875,subject,seg1
12,features/032111/0012.wav,へえ,118.30784375,118.86471875,indy,seg1
13,features/032111/0013.wav,何を買いたいですか?,121.85159375,123.60659375,indy,seg1
14,features/032111/0014.wav,猫を飼いたいです,125.56409375,127.13346875,subject,seg1
15,features/032111/0015.wav,そうなんですね。,133.98471875,135.23346875,indy,seg1
16,features/032111/0016.wav,動物はお好きなんですか?,138.47346875,140.48159375,indy,seg1
17,features/032111/0017.wav,はい、好きです。,142.05096875,143.11409375,subject,seg1
18,features/032111/0018.wav,うんうん,146.35409375,147.14721875,indy,seg1
19,features/032111/0019.wav,ありがとうございます。次の質問をさせていただきます。,149.50971875000002,153.94784375,indy,seg1
20,features/032111/0020.wav,趣味は何ですか?,155.56784375,157.10346875000002,indy,seg2
21,features/032111/0021.wav,趣味は絵を描くことです。,159.34784375,161.28846875000002,subject,seg2
22,features/032111/0022.wav,そうなんですね。,164.86596875,166.06409375,indy,seg2
23,features/032111/0023.wav,初めてからどれくらい経つのですか?,169.32096875000002,172.03784375,indy,seg2
24,features/032111/0024.wav,10年以上経ちます,174.28221875,176.18909375,subject,seg2
25,features/032111/0025.wav,すごいですね,179.27721875,180.40784375,indy,seg2
26,features/032111/0026.wav,どのようなきっかけで始めたのですか?,183.46221875,186.43221875,indy,seg2
27,features/032111/0027.wav,覚えてないです,188.40659375,189.70596875,subject,seg2
28,features/032111/0028.wav,うんうん,194.43096875,195.17346875,indy,seg2
29,features/032111/0029.wav,どういった時が一番楽しいですか?,196.57409375,199.52721875,indy,seg2
30,features/032111/0030.wav,人に見てもらえた時です,201.78846875,203.69534375,subject,seg2
31,features/032111/0031.wav,素敵ですね,206.78346875000005,207.84659375,indy,seg2
32,features/032111/0032.wav,一緒に趣味を楽しむお友達はいますか?,210.29346875,213.71909375,indy,seg2
33,features/032111/0033.wav,はい、います,215.01846875,215.99721875,subject,seg2
34,features/032111/0034.wav,そうなんですね。,220.30034375,221.51534375000003,indy,seg2
35,features/032111/0035.wav,ありがとうございます。次の質問をさせていただきます。,223.54034375,227.97846875,indy,seg2
36,features/032111/0036.wav,好きな学校の教科は何でしたか?,229.85159375,232.68659375,indy,seg3
37,features/032111/0037.wav,英語です,234.86346875,235.63971875,subject,seg3
38,features/032111/0038.wav,なるほど。,240.09471875000003,240.98909375,indy,seg3
39,features/032111/0039.wav,その教科を好きになったきっかけは何ですか?,242.33909375,245.81534375,indy,seg3
40,features/032111/0040.wav,本を読むのが好きだからです,248.14409375,250.38846875,subject,seg3
41,features/032111/0041.wav,へぇ,254.80971875000003,255.36659375,indy,seg3
42,features/032111/0042.wav,特別な勉強方法がありましたか?,257.64471875000004,260.73284375000003,indy,seg3
43,features/032111/0043.wav,特にないです,263.07846875,264.20909375,subject,seg3
44,features/032111/0044.wav,うんうん,269.20409375,269.99721875,indy,seg3
45,features/032111/0045.wav,その教科の先生はどんな人でしたか?,272.17409375,275.29596875000004,indy,seg3
46,features/032111/0046.wav,面白い人です,279.04221875,280.49346875000003,subject,seg3
47,features/032111/0047.wav,なるほど,286.65284375000005,287.59784375000004,indy,seg3
48,features/032111/0048.wav,その教科で学んだことで、今でも役立っていることはありますか?,290.82096875,296.23784375,indy,seg3
49,features/032111/0049.wav,外国の友達が作りやすいことです,298.29659375,301.90784375000004,subject,seg3
50,features/032111/0050.wav,素敵ですね,305.94096875,307.03784375000004,indy,seg3
51,features/032111/0051.wav,ありがとうございます。次の質問をさせていただきます。,308.23596875000004,312.69096875,indy,seg3
52,features/032111/0052.wav,今までにロボットと会話したことはあるの?,314.34471875,317.63534375,indy,seg4
53,features/032111/0053.wav,はい,318.71534375000005,319.08659375,subject,seg4
54,features/032111/0054.wav,そうなんだ,323.67659375,324.68909375000004,indy,seg4
55,features/032111/0055.wav,どんなことを話したの?,326.51159375000003,328.45221875000004,indy,seg4
56,features/032111/0056.wav,健康のことについて話しました,329.97096875,332.95784375,subject,seg4
57,features/032111/0057.wav,うんうん,335.89409375,336.65346875,indy,seg4
