,audio,text,start,end,speaker,segment
0,features/031714/0000.wav,こんにちは、私はインディーです。,52.93409375,55.73534375000001,indy,seg1
1,features/031714/0001.wav,こんにちは,58.31721875,58.97534375,subject,seg1
2,features/031714/0002.wav,これからインタビューをするので、いくつかの質問に答えていただきたいと思います。,59.16096875,64.96596875,indy,seg1
3,features/031714/0003.wav,よろしくお願いします。,67.75034375,69.48846875000001,indy,seg1
4,features/031714/0004.wav,お願いします,69.96096875,72.10409375,subject,seg1
5,features/031714/0005.wav,ではまず最初の質問から。,73.28534375000001,75.74909375,indy,seg1
6,features/031714/0006.wav,ペットはいますか?,78.01034375,79.37721875000001,indy,seg1
7,features/031714/0007.wav,ペットは飼っていません。,80.30534375,81.48659375000001,subject,seg1
8,features/031714/0008.wav,そうなんですね。,84.42284375,85.67159375,indy,seg1
9,features/031714/0009.wav,昔ペットを飼っていたことはありますか?,88.03409375000001,91.18971875,indy,seg1
10,features/031714/0010.wav,そうですね、カブトムシとかを飼っていたことはあるんですけどペットと呼べるかどうかは分からないです。,93.92346875,99.77909375,subject,seg1
11,features/031714/0011.wav,うんうん,99.77909375,100.77909375,indy,seg1
12,features/031714/0012.wav,これから新しいペットを飼いたいですか?,108.85784375,112.04721875,indy,seg1
13,features/031714/0013.wav,いや、飼うつもりはないです。,113.17784375,115.03409375,subject,seg1
14,features/031714/0014.wav,そうなんですね。,119.96159375,121.21034375,indy,seg1
15,features/031714/0015.wav,何か理由があるのですか?,126.77909375,129.02346875,indy,seg1
16,features/031714/0016.wav,世話をするのが面倒くさいのと,130.25534375,133.17471875,subject,seg1
17,features/031714/0017.wav,命を預かる覚悟がないからです,134.23784375,136.75221875,subject,seg1
18,features/031714/0018.wav,なるほど。,140.29596875,141.20721875,indy,seg1
19,features/031714/0019.wav,動物はお好きなんですか?,143.36721875,145.47659375,indy,seg1
20,features/031714/0020.wav,そんなに好きでもないですけど、嫌いではないので,146.97846875,150.30284375,subject,seg1
21,features/031714/0021.wav,普通って感じです,152.29409375,153.55971875,subject,seg1
22,features/031714/0022.wav,ありがとうございます。次の質問をさせていただきます。,159.39846875,163.85346875,indy,seg1
23,features/031714/0023.wav,趣味は何ですか?,169.79346875,171.27846875,indy,seg2
24,features/031714/0024.wav,趣味は音楽鑑賞です,171.95346875,173.79284375,subject,seg2
25,features/031714/0025.wav,そうなんですね。,183.86721875,185.09909375,indy,seg2
26,features/031714/0026.wav,どのようなきっかけで始めたのですか?,189.18284375,192.11909375,indy,seg2
27,features/031714/0027.wav,小さい頃にピアノを習っていて、それで音楽に親しみを持つようになりました。,192.89534375,198.73409375,subject,seg2
28,features/031714/0028.wav,へぇ,205.06221875,205.58534375,indy,seg2
29,features/031714/0029.wav,どういった時が一番楽しいですか?,208.26846875,211.23846875,indy,seg2
30,features/031714/0030.wav,好きなアーティストの,212.72346875,215.13659375,subject,seg2
31,features/031714/0031.wav,ライブとかコンサートに行っているときが楽しいです。,216.79034375,220.78971875,subject,seg2
32,features/031714/0032.wav,素敵ですね,224.87346875,226.02096875,indy,seg2
33,features/031714/0033.wav,特に好きな作品はありますか?,231.20159375,233.76659375,indy,seg2
34,features/031714/0034.wav,J-POP全般よく聴きます,235.67346875,238.12034375,subject,seg2
35,features/031714/0035.wav,そうなんですね。,243.25034375,244.48221875,indy,seg2
36,features/031714/0036.wav,一緒に趣味を楽しむお友達はいますか?,249.02159375,252.48096875,indy,seg2
37,features/031714/0037.wav,そうですね、たまにフェスに一緒に行ったりする友達がいます,252.95346875,257.56034375,subject,seg2
38,features/031714/0038.wav,ありがとうございます。次の質問をさせていただきます。,262.82534375,267.24659375,indy,seg2
39,features/031714/0039.wav,好きな学校の教科は何でしたか?,271.26284375,274.14846875,indy,seg3
40,features/031714/0040.wav,音楽でした。,275.21159375,275.97096875,subject,seg3
41,features/031714/0041.wav,なるほど。,282.95721875,283.91909375,indy,seg3
42,features/031714/0042.wav,その教科のテスト勉強で、特に工夫していたことはありますか?,289.99409375,295.34346875,indy,seg3
43,features/031714/0043.wav,音楽はそんなにテストはなかったんですけど,296.18721875,300.74346875,subject,seg3
44,features/031714/0044.wav,たまにあるテストでは,301.24971875,304.08471875,subject,seg3
