,audio,text,start,end,speaker,segment
0,features/032110/0000.wav,こんにちは、私はインディーです。,49.00221875,51.76971875,indy,seg1
1,features/032110/0001.wav,こんにちは,55.78596875,56.49471875,subject,seg1
2,features/032110/0002.wav,これからインタビューをするので、いくつかの質問に答えていただきたいと思います。,56.579093750000006,62.282843750000005,indy,seg1
3,features/032110/0003.wav,はい,62.82284375,63.07596875,subject,seg1
4,features/032110/0004.wav,よろしくお願いします。,64.42596875000001,66.09659375000001,indy,seg1
5,features/032110/0005.wav,お願いします,66.29909375,67.27784375,subject,seg1
6,features/032110/0006.wav,ではまず最初の質問から。,67.78409375000001,70.23096875,indy,seg1
7,features/032110/0007.wav,はい,70.75409375000001,70.93971875,subject,seg1
8,features/032110/0008.wav,ペットはいますか?,71.63159375000001,72.94784375,indy,seg1
9,features/032110/0009.wav,いません,73.47096875,74.02784375,subject,seg1
10,features/032110/0010.wav,そうなんですね。,77.57159375,78.75284375000001,indy,seg1
11,features/032110/0011.wav,昔ペットを飼っていたことはありますか?,80.62596875,83.73096875,indy,seg1
12,features/032110/0012.wav,はい、あります,83.95034375,85.18221875,subject,seg1
13,features/032110/0013.wav,へぇ,88.25346875000001,88.70909375000001,indy,seg1
14,features/032110/0014.wav,何を買っていたのですか?,91.44284375,93.43409375,indy,seg1
15,features/032110/0015.wav,猫を飼っていました,93.85596875,95.29034375,subject,seg1
16,features/032110/0016.wav,なるほど,98.66534375,99.50909375,indy,seg1
17,features/032110/0017.wav,どんな性格の子なんですか?,101.31471875,103.49159375,indy,seg1
18,features/032110/0018.wav,大人しかったです,104.38596875,105.65159375,subject,seg1
19,features/032110/0019.wav,そうなんですね。,110.19096875,111.42284375,indy,seg1
20,features/032110/0020.wav,これから新しいペットを飼いたいですか?,113.97096875,117.09284375,indy,seg1
21,features/032110/0021.wav,はい,117.63284375,118.03784375,subject,seg1
22,features/032110/0022.wav,なるほど。,122.34096875,123.25221875,indy,seg1
23,features/032110/0023.wav,ありがとうございます。次の質問をさせていただきます。,128.97284375,133.37721875,indy,seg1
24,features/032110/0024.wav,はい,133.46159375000002,133.78221875,subject,seg2
25,features/032110/0025.wav,趣味は何ですか?,135.01409375,136.49909375,indy,seg2
26,features/032110/0026.wav,趣味はゴルフです。,137.03909375,138.64221875,subject,seg2
27,features/032110/0027.wav,へぇ,142.74284375000002,143.21534375000002,indy,seg2
28,features/032110/0028.wav,どういった時が一番楽しいですか?,147.67034375,150.58971875,indy,seg2
29,features/032110/0029.wav,ベストのスコアが出た時が楽しいです,151.43346875,154.20096875000002,subject,seg2
30,features/032110/0030.wav,うんうん,156.79971875,157.52534375000002,indy,seg2
31,features/032110/0031.wav,どのようなきっかけで始めたのですか?,161.62596875,164.57909375,indy,seg2
32,features/032110/0032.wav,先輩に誘われて始めました,165.08534375000002,167.32971875,subject,seg2
33,features/032110/0033.wav,そうなんですね。,170.95784375000002,172.18971875,indy,seg2
34,features/032110/0034.wav,一緒に趣味を楽しむお友達はいますか?,192.74346875,196.13534375,indy,seg2
35,features/032110/0035.wav,はい、います,196.55721875,197.77221875,subject,seg2
36,features/032110/0036.wav,一緒に趣味を楽しむお友達はいますか?,197.50221875000005,200.96159375,indy,seg2
37,features/032110/0037.wav,はい、います,201.34971875,202.73346875,subject,seg2
38,features/032110/0038.wav,うんうん,206.44596875,207.22221875,indy,seg2
39,features/032110/0039.wav,初めてからどれくらい経つのですか?,209.90534375,212.67284375000003,indy,seg2
40,features/032110/0040.wav,2年くらい経ちます,212.95971875,214.79909375000005,subject,seg2
41,features/032110/0041.wav,そうなんですね。,219.81096875,221.04284375,indy,seg2
42,features/032110/0042.wav,ありがとうございます。,223.10159375,224.72159375,indy,seg2
43,features/032110/0043.wav,はい,224.72159375,225.00846875,subject,seg2
44,features/032110/0044.wav,次の質問をさせていただきます。,225.00846875,227.50596875,indy,seg2
45,features/032110/0045.wav,はい,227.50596875,227.89409375,subject,seg3
46,features/032110/0046.wav,好きな学校の教科は何でしたか?,229.37909375,232.12971875,indy,seg3
47,features/032110/0047.wav,えー、数学です,232.60221875,234.82971875,subject,seg3
48,features/032110/0048.wav,そうなんですね。,238.15409375,239.36909375,indy,seg3
49,features/032110/0049.wav,はい,240.53346875000005,240.78659375,subject,seg3
50,features/032110/0050.wav,その教科を好きになったきっかけは何ですか?,241.64721875,245.32596875,indy,seg3
51,features/032110/0051.wav,得意だったからです,246.38909375000003,247.78971875,subject,seg3
52,features/032110/0052.wav,うんうん,251.04659375000003,251.80596875,indy,seg3
53,features/032110/0053.wav,特別な勉強方法がありましたか?,255.56909375,258.67409375,indy,seg3
54,features/032110/0054.wav,えー問題をえっ多くと言っていました,260.78346875,265.64346875,subject,seg3
55,features/032110/0055.wav,なるほど,270.68909375000004,271.60034375000004,indy,seg3
56,features/032110/0056.wav,その教科の先生はどんな人でしたか?,275.39721875000004,278.67096875000004,indy,seg3
57,features/032110/0057.wav,ええ,279.41346875,280.20659375,subject,seg3
58,features/032110/0058.wav,頭がいい人でした,281.70846875,283.10909375,subject,seg3
59,features/032110/0059.wav,うんうん,288.42471875,289.20096875,indy,seg3
60,features/032110/0060.wav,その教科が好きだったことで、将来の進路や職業に影響を与えましたか?,292.47471875,299.24159375,indy,seg3
61,features/032110/0061.wav,ある程度与えたと思います,300.42284375,302.31284375,subject,seg3
62,features/032110/0062.wav,そうなんですね。,307.07159375000003,308.30346875000004,indy,seg3
63,features/032110/0063.wav,ありがとうございます。次の質問をさせていただきます。,309.78846875,314.20971875000004,indy,seg3
64,features/032110/0064.wav,はい,314.20971875000004,314.49659375000005,subject,seg4
65,features/032110/0065.wav,今までにロボットと会話したことはあるの?,316.03221875,319.28909375,indy,seg4
66,features/032110/0066.wav,あります,320.21721875000003,321.02721875000003,subject,seg4
67,features/032110/0067.wav,そうなんだ,324.50346875,325.49909375000004,indy,seg4
68,features/032110/0068.wav,どんなことを話したの?,328.94159375000004,330.93284375,indy,seg4
69,features/032110/0069.wav,うーん、自己紹介とか話したことあります,331.37159375000005,335.53971875,subject,seg4
70,features/032110/0070.wav,うんうん,339.45471875000004,340.23096875000005,indy,seg4
71,features/032110/0071.wav,その時はどう思った?楽しかった?,343.43721875,347.13284375,indy,seg4
72,features/032110/0072.wav,そこそこ楽しかったです,348.02721875000003,350.67659375,subject,seg4
73,features/032110/0073.wav,そっかー,354.64221875000004,355.53659375,indy,seg4
74,features/032110/0074.wav,人型ロボットを見たのも初めて?,360.73409375,363.58596875,indy,seg4
75,features/032110/0075.wav,いや、見たことあります,364.44659375,365.74596875,subject,seg4
76,features/032110/0076.wav,うんうん,370.21784375,371.01096875,indy,seg4
77,features/032110/0077.wav,私とそのロボットどっちが話しやすい?,374.52096875,377.82846875,indy,seg4
78,features/032110/0078.wav,おー,378.6215937500001,379.09409375,subject,seg4
79,features/032110/0079.wav,君の方が話しやすいと思います,380.56221875,383.04284375,subject,seg4
80,features/032110/0080.wav,やったー,385.84409375,386.87346875,indy,seg4
81,features/032110/0081.wav,ありがとう。じゃあ次の質問をするね。,403.71471875,407.14034375,indy,seg4
82,features/032110/0082.wav,はい,407.52846875,407.86596875,subject,seg5
