,audio,text,start,end,speaker,segment
0,features/082618/0000.wav,こんにちは。私はインディーです。,58.485968750000005,61.23659375,indy,seg1
1,features/082618/0001.wav,これからインタビューをするので、いくつかの質問に答えていただきたいと思います。,65.40471875,71.15909375000001,indy,seg1
2,features/082618/0002.wav,よろしくお願いします。,73.35284375,75.02346875,indy,seg1
3,features/082618/0003.wav,お願いします,75.66471875,76.71096875,subject,seg1
4,features/082618/0004.wav,ではまず最初の質問から。,76.91346875,79.32659375,indy,seg1
5,features/082618/0005.wav,ペットはいますか?,80.94659375,82.29659375,indy,seg1
6,features/082618/0006.wav,えっと、はいます。,83.10659375,84.18659375,subject,seg1
7,features/082618/0007.wav,そうなんですね。,87.37596875,88.59096875,indy,seg1
8,features/082618/0008.wav,どんなペットを飼っているんですか?,90.58221875,92.99534375,indy,seg1
9,features/082618/0009.wav,犬を飼っています,93.70409375,94.88534375,subject,seg1
10,features/082618/0010.wav,うーん,98.88471875,99.54284375,indy,seg1
11,features/082618/0011.wav,何という種類ですか?,101.50034375,103.25534375,indy,seg1
12,features/082618/0012.wav,柴犬です,104.62221875,105.60096875,subject,seg1
13,features/082618/0013.wav,はい,108.72284375,109.21221875,indy,seg1
14,features/082618/0014.wav,一緒に暮らしてどのくらいになるんですか?,111.96284375,114.93284375,indy,seg1
15,features/082618/0015.wav,一緒には住んでないですけど,116.36721875,119.40471875,subject,seg1
16,features/082618/0016.wav,1年ぐらいは一緒にいてます,120.45096875,122.35784375,subject,seg1
17,features/082618/0017.wav,なるほど,125.80034375,126.61034375,indy,seg1
18,features/082618/0018.wav,ペットとは仲良しですか?,128.88846875000002,130.91346875000002,indy,seg1
19,features/082618/0019.wav,やーぼちぼち,132.29721875,133.59659375,subject,seg1
20,features/082618/0020.wav,そうなんですね。,138.67596875,139.90784375,indy,seg1
21,features/082618/0021.wav,ありがとうございます。次の質問をさせていただきます。,144.26159375,148.61534375000002,indy,seg1
22,features/082618/0022.wav,はい。,148.96971875,149.27346875,subject,seg2
23,features/082618/0023.wav,趣味は何ですか?,150.48846875,151.95659375,indy,seg2
24,features/082618/0024.wav,趣味は体を動かすことです。,152.41221875000002,154.97721875000002,subject,seg2
25,features/082618/0025.wav,そうなんですね。,159.73596875,160.93409375000002,indy,seg2
26,features/082618/0026.wav,一緒に趣味を楽しむお友達はいますか?,162.77346875,166.13159375,indy,seg2
27,features/082618/0027.wav,はいいます,166.73909375000002,167.56596875000002,subject,seg2
28,features/082618/0028.wav,,171.75096875,172.51034375,indy,seg2
29,features/082618/0029.wav,どういった時が一番楽しいですか?,175.17659375000002,178.14659375000002,indy,seg2
30,features/082618/0030.wav,どういった時,179.26034375,180.20534375,subject,seg2
31,features/082618/0031.wav,汗かいてる時が楽しい時ですかね,181.97721875,184.81221875,subject,seg2
32,features/082618/0032.wav,素敵ですね,189.85784375,190.97159375,indy,seg2
33,features/082618/0033.wav,一番リラックスできる過ごし方や習慣は何ですか?,196.30409375,200.53971875,indy,seg2
34,features/082618/0034.wav,うーん,201.36659375,202.54784375000003,subject,seg2
35,features/082618/0035.wav,リラックスか。家にいることもそうですけど、やっぱり体を動かした方がリラックス。,204.37034375,210.46221875,subject,seg2
36,features/082618/0036.wav,リラックスだったら家いることですかね。,211.79534375,214.24221875,subject,seg2
37,features/082618/0037.wav,熱心なんですね,217.63409375,219.06846875,indy,seg2
38,features/082618/0038.wav,もし新しいことを始めるとしたら、何に興味がありますか?,223.03409375,228.31596875,indy,seg2
39,features/082618/0039.wav,今ボルタリングに興味あります,229.96971875000003,232.07909375000003,subject,seg2
40,features/082618/0040.wav,へえ,239.31846875,239.97659375,indy,seg2
41,features/082618/0041.wav,ありがとうございます。次の質問をさせていただきます。,243.79034375,248.19471875,indy,seg2
42,features/082618/0042.wav,好きな学校の教科は何でしたか?,249.93284375,252.68346875,indy,seg3
43,features/082618/0043.wav,教科は日本史です。,253.83096875,255.82221875,subject,seg3
44,features/082618/0044.wav,ええ,260.00721875,260.47971875,indy,seg3
45,features/082618/0045.wav,その教科を好きになったきっかけは何ですか?,262.70721875000004,266.16659375,indy,seg3
46,features/082618/0046.wav,うーん,266.74034375,267.56721875,subject,seg3
47,features/082618/0047.wav,テレビで戦国,268.78221875,271.83659375,subject,seg3
48,features/082618/0048.wav,時代のバラエティーがやってて それ見て好きになりました,273.05159375,277.11846875000003,subject,seg3
49,features/082618/0049.wav,面白そうですね。,281.05034375,282.55221875,indy,seg3
50,features/082618/0050.wav,その教科の勉強をどのようにしていましたか?,284.18909375000004,287.59784375000004,indy,seg3
51,features/082618/0051.wav,いやもう今日,288.98159375,290.17971875,subject,seg3
52,features/082618/0052.wav,中学の時とかは漫画見て,292.27221875000004,294.34784375000004,subject,seg3
53,features/082618/0053.wav,勉強してましたね,294.92159375,295.91721875,subject,seg3
54,features/082618/0054.wav,なるほど,301.45221875000004,302.32971875000004,indy,seg3
55,features/082618/0055.wav,その教科の先生はどんな人でしたか?,305.68784375,308.79284375000003,indy,seg3
56,features/082618/0056.wav,うん,309.48471875,310.21034375,subject,seg3
57,features/082618/0057.wav,全然なんか,311.74596875000003,312.72471875,subject,seg3
58,features/082618/0058.wav,白髪のおっさんでしたね,314.04096875000005,315.40784375000004,subject,seg3
59,features/082618/0059.wav,,320.63909375000003,321.16221875,indy,seg3
60,features/082618/0060.wav,その教科で学んだことで、今でも役立っていることはありますか?,324.19971875000005,329.56596875,indy,seg3
61,features/082618/0061.wav,んー,330.98346875000004,332.53596875,subject,seg3
62,features/082618/0062.wav,観光名所とか行くと,333.71721875000003,335.35409375,subject,seg3
63,features/082618/0063.wav,なんか,337.31159375000004,337.78409375,subject,seg3
64,features/082618/0064.wav,こう勉強したことができている,339.03284375000004,340.70346875,subject,seg3
65,features/082618/0065.wav,見えてるなぁと思いますね,342.12096875000003,343.87596875,subject,seg3
66,features/082618/0066.wav,素敵ですね,346.94721875000005,348.04409375,indy,seg3
67,features/082618/0067.wav,ありがとうございます。次の質問をさせていただきます。,351.50346875,355.97534375000004,indy,seg3
68,features/082618/0068.wav,今までにロボットと会話したことはあるの?,357.74721875,360.8353437500001,indy,seg4
69,features/082618/0069.wav,たいです,361.6790937500001,362.38784375,subject,seg4
70,features/082618/0070.wav,そっかー,367.97346875000005,368.81721875000005,indy,seg4
71,features/082618/0071.wav,人型ロボットを見たのも初めて?,371.60159375,374.41971875,indy,seg4
72,features/082618/0072.wav,生で見るのは初めてかもです,375.19596875,377.76096875,subject,seg4
73,features/082618/0073.wav,うんうん,383.02596875,383.80221875,indy,seg4
74,features/082618/0074.wav,ドラえもんみたいに仲良く話せるロボットがあったらお話したい,391.26096875,396.7284687500001,indy,seg4
75,features/082618/0075.wav,はいいたら試合ですね試合見たいですね,404.22096875000005,406.97159375,subject,seg4
76,features/082618/0076.wav,んー,412.50659375,412.96221875,indy,seg4
77,features/082618/0077.wav,将来ロボットにどんなことができるようになってほしい。,417.14721875,421.1634687500001,indy,seg4
78,features/082618/0078.wav,えー,425.01096875,426.10784375,subject,seg4
79,features/082618/0079.wav,自分の意見だったら、暇つぶしで付き合ってくれる相手が。だったらいいかなって思うぐらいかな,429.58409375,437.36346875,subject,seg4
80,features/082618/0080.wav,そうなんだ,442.56096875,443.5228437500001,indy,seg4
81,features/082618/0081.wav,どんなロボットができたらもっと会話したいと思うかな。,447.55596875,451.5384687500001,indy,seg4
82,features/082618/0082.wav,んー,453.02346875,453.83346875,subject,seg4
83,features/082618/0083.wav,感情があったら面白く喋ってみたいかなってのはあります,457.63034375,462.62534375,subject,seg4
84,features/082618/0084.wav,なるほど,465.27471875,466.16909375,indy,seg4
85,features/082618/0085.wav,ありがとう。じゃあ次の質問をするね。,487.17846875,490.60409375,indy,seg4
86,features/082618/0086.wav,はい,491.04284375,491.43096875,subject,seg5
87,features/082618/0087.wav,結婚はしているの?,493.03409375,494.65409375,indy,seg5
88,features/082618/0088.wav,していないです,495.22784375,496.18971875000005,subject,seg5
89,features/082618/0089.wav,そうなんだ,499.95284375000006,500.9653437500001,indy,seg5
90,features/082618/0090.wav,今付き合いされている人はいるの?,505.43721875000006,508.45784375000005,indy,seg5
91,features/082618/0091.wav,いないです,508.84596875000005,509.57159375,subject,seg5
92,features/082618/0092.wav,そっかー,514.12784375,515.0390937500001,indy,seg5
